,gauge,date,total_pr,num_days_pr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,month,year,new_num_days_pr,20302050_to_19802000_ratio,20402060_to_19802000_ratio,total_pr_scenario,num_days_pr_scenario
0,1943003,01/01/1980,406.7,20,1.8746933544800966,37.28556782799303,10.51911271124943,0.0,0.0,0.0,0.0,0.0,0.4165985232177993,0.0,0.7290474156311486,19.996729114454364,23.74611582341456,0.0,6.353127479071438,30.411692194899345,21.03822542249886,3.6452370781557435,33.32788185742394,0.0,12.497955696533978,57.594745834860746,34.78597668868623,15.934893513080821,1.7705437236756467,16.66394092871197,16.87224019032087,57.386446573251845,3.6452370781557435,17.080539451929766,0.0,1,1980,20,1.041496308044498,1.0674761537828517,423.57654848169733,20
1,1943003,01/02/1980,144.7,10,0.0,4.645058318934008,7.631167238248727,4.534461692292721,0.0,0.0,0.0,0.0,0.0,1.6589493996192883,0.0,0.0,0.0,40.92075185727578,0.0,13.160998570313021,27.870349913604045,17.2530737560406,18.58023327573603,0.0,0.0,23.225291594670036,0.5529831332064294,0.0,0.0,0.0,0.0,0.0,0.0,,,2,1980,10,1.105966266412859,1.1170293309815396,160.0333187499407,10
2,1943003,01/03/1980,16.9,2,4.436915983580841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.604874953354662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1980,2,1.008389996268373,1.0138149909285097,17.041790936935502,2
3,1943003,01/04/1980,203.3,12,2.3987704455181973,0.0,14.5925202102357,5.197335965289428,0.0,0.0,14.992315284488733,39.27986604536048,0.3997950742530329,18.790368489892547,0.19989753712651645,0.0,8.395696559313691,59.96926113795493,14.792417747362217,13.792930061729635,0.0,3.198360594024263,0.29984630568977466,0.0,5.59713103954246,0.5996926113795493,0.0,0.0,0.6996413799428075,0.0,0.0,0.0,0.0,0.0,,4,1980,12,0.9994876856325822,1.0019901007277976,203.19584648910399,12
4,1943003,01/05/1980,7.2,2,0.0,0.0,1.9309851426787639,0.6436617142262545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.586115264974847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36780669384357406,0.0,0.09195167346089352,0.0,0.0,0.0,0.0,0.0,5,1980,2,0.9195167346089351,0.9237179601952225,6.620520489184332,2
5,1943003,01/06/1980,25.7,2,0.0,0.8574126937562941,0.0,4.096527314613405,0.19053615416806535,0.0,0.0,0.0,0.09526807708403268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2441515709746,0.0,0.0,0.0,,6,1980,2,0.9526807708403268,0.939556195662868,24.483895810596398,2
6,1943003,01/07/1980,3.6,1,0.0,0.0,2.8144660053604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6793538633628552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1980,1,0.9705055190897932,0.9630511702964129,3.4938198687232553,1
7,1943003,01/08/1980,0.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5905338961986887,0.0,0.0,0.0,0.0,8,1980,0,0.8436198517124124,0.8884899446647965,0.5905338961986887,0
8,1943003,01/09/1980,27.8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.111990984503295,0.0,0.0,12.524377912033072,0.0,0.0,1.7891968445761535,0.0,0.0,0.0,4.2599924870860795,0.0,0.0,0.0,0.0,,9,1980,4,0.8519984974172159,0.8035806355571271,23.6855582281986,4
9,1943003,01/10/1980,62.7,3,0.2574761110163593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.61364072873885,6.694378886425342,14.247011476238551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1980,3,0.8582537033878644,0.8290161072979904,53.8125072024191,3
