gauge,month,year,day,pr,wet_marker
1943003,1,1980,1,1.921457076809133,0
1943003,1,1980,2,38.215646305426084,0
1943003,1,1980,3,10.781509153206802,0
1943003,1,1980,4,0.0,1
1943003,1,1980,5,0.0,1
1943003,1,1980,6,0.0,1
1943003,1,1980,7,0.0,1
1943003,1,1980,8,0.0,1
1943003,1,1980,9,0.4269904615131407,1
1943003,1,1980,10,0.0,1
1943003,1,1980,11,0.7472333076479961,1
1943003,1,1980,12,20.49554215263075,0
1943003,1,1980,13,24.338456306249018,0
1943003,1,1980,14,0.0,1
1943003,1,1980,15,6.511604538075395,0
1943003,1,1980,16,31.170303690459267,0
1943003,1,1980,17,21.563018306413603,0
1943003,1,1980,18,3.736166538239981,0
1943003,1,1980,19,34.15923692105125,0
1943003,1,1980,20,0.0,1
1943003,1,1980,21,12.80971384539422,0
1943003,1,1980,22,59.03143130419169,0
1943003,1,1980,23,35.653703536347244,0
1943003,1,1980,24,16.33238515287763,0
1943003,1,1980,25,1.8147094614308477,0
1943003,1,1980,26,17.079618460525626,0
1943003,1,1980,27,17.293113691282198,0
1943003,1,1980,28,58.81793607343513,0
1943003,1,1980,29,3.736166538239981,0
1943003,1,1980,30,17.506608922038765,0
1943003,1,1980,31,0.0,1
1943003,2,1980,1,0.0,1
1943003,2,1980,2,4.691523190122466,0
1943003,2,1980,3,7.707502383772623,0
1943003,2,1980,4,4.579820257024312,0
1943003,2,1980,5,0.0,1
1943003,2,1980,6,0.0,1
1943003,2,1980,7,0.0,1
1943003,2,1980,8,0.0,1
1943003,2,1980,9,0.0,1
1943003,2,1980,10,1.6755439964723093,0
1943003,2,1980,11,0.0,1
1943003,2,1980,12,0.0,1
1943003,2,1980,13,0.0,1
1943003,2,1980,14,41.33008524631696,0
1943003,2,1980,15,0.0,1
1943003,2,1980,16,13.292649038680322,0
1943003,2,1980,17,28.149139140734796,0
1943003,2,1980,18,17.425657563312015,0
1943003,2,1980,19,18.766092760489865,0
1943003,2,1980,20,0.0,1
1943003,2,1980,21,0.0,1
1943003,2,1980,22,23.45761595061233,0
1943003,2,1980,23,0.5585146654907698,1
1943003,2,1980,24,0.0,1
1943003,2,1980,25,0.0,1
1943003,2,1980,26,0.0,1
1943003,2,1980,27,0.0,1
1943003,2,1980,28,0.0,1
1943003,2,1980,29,0.0,1
1943003,3,1980,1,4.460785960085443,0
1943003,3,1980,2,0.0,1
1943003,3,1980,3,0.0,1
1943003,3,1980,4,0.0,1
1943003,3,1980,5,0.0,1
1943003,3,1980,6,0.0,1
1943003,3,1980,7,0.0,1
1943003,3,1980,8,0.0,1
1943003,3,1980,9,0.0,1
1943003,3,1980,10,0.0,1
1943003,3,1980,11,0.0,1
1943003,3,1980,12,0.0,1
1943003,3,1980,13,0.0,1
1943003,3,1980,14,0.0,1
1943003,3,1980,15,0.0,1
1943003,3,1980,16,12.672687386606372,0
1943003,3,1980,17,0.0,1
1943003,3,1980,18,0.0,1
1943003,3,1980,19,0.0,1
1943003,3,1980,20,0.0,1
1943003,3,1980,21,0.0,1
1943003,3,1980,22,0.0,1
1943003,3,1980,23,0.0,1
1943003,3,1980,24,0.0,1
1943003,3,1980,25,0.0,1
1943003,3,1980,26,0.0,1
1943003,3,1980,27,0.0,1
1943003,3,1980,28,0.0,1
1943003,3,1980,29,0.0,1
1943003,3,1980,30,0.0,1
1943003,3,1980,31,0.0,1
1943003,4,1980,1,2.4047762417467142,0
1943003,4,1980,2,0.0,1
1943003,4,1980,3,14.629055470625845,0
1943003,4,1980,4,5.210348523784548,0
1943003,4,1980,5,0.0,1
1943003,4,1980,6,0.0,1
