gauge,month,year,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,month,year
1943003,6,1988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07,0.0,1.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6,1988
1943003,7,1988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1988
1943003,8,1988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1988
1943003,9,1988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9,1988
1943003,10,1988,0.48,0.0,0.0,0.0,0.0,6.81,3.24,0.0,0.0,0.0,0.0,0.89,7.22,0.0,0.39,0.0,7.8,6.97,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,4.07,3.58,0.0,0.0,0.0,10,1988
1943003,11,1988,0.0,9.45,8.51,3.77,0.98,6.65,3.3,8.79,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7.03,0.24,0.0,0.0,0.33,5.26,6.47,0.0,1.81,8.14,0.0,0.0,0.0,9.26,,11,1988
1943003,12,1988,17.88,10.93,0.0,0.0,0.0,1.99,0.0,0.0,0.0,20.36,20.86,25.63,61.58,12.22,25.82,3.68,13.91,4.37,5.96,0.0,18.67,5.76,3.18,8.34,12.12,0.0,0.0,0.0,0.0,0.0,0.0,12,1988
1943003,1,1991,0.0,0.0,0.0,0.0,0.68,12.5,10.47,0.0,0.0,12.39,17.94,20.93,8.12,0.47,9.93,31.82,14.31,3.1,0.47,0.0,0.0,0.0,0.0,0.0,0.0,4.92,1.82,11.21,18.15,16.44,1.82,1,1991
1943003,2,1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,9.21,2.4,0.0,12.45,36.8,2.73,0.0,44.85,2.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2,1991
1943003,3,1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.28,0.0,0.0,0.0,0.0,0.0,0.0,6.29,39.13,63.06,31.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1991
1943003,4,1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4,1991
1943003,5,1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1991
1943003,6,1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6,1991
1943003,7,1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1991
1943003,8,1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1991
1943003,9,1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9,1991
1943003,10,1991,0.0,0.0,0.0,0.0,0.0,0.0,8.46,3.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1991
1943003,11,1991,7.45,3.54,4.93,7.26,9.31,0.0,0.0,6.05,9.31,12.1,0.0,0.0,0.0,37.23,68.22,18.61,4.65,7.45,6.52,0.0,8.38,0.0,0.0,5.86,0.0,0.0,55.84,0.0,0.0,0.0,,11,1991
1943003,12,1991,0.0,12.25,44.24,0.0,0.0,0.0,0.0,46.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.05,0.0,14.54,0.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,23.58,3.91,0.0,0.0,0.0,12,1991
1943003,1,1992,0.68,0.0,3.04,25.67,48.41,19.27,42.75,0.0,0.0,21.4,0.0,0.0,49.48,53.43,106.8,8.27,12.01,7.85,4.86,25.25,16.6,12.01,26.63,33.68,5.5,0.47,1.66,0.0,0.0,42.75,23.11,1,1992
1943003,2,1992,11.28,11.28,44.79,38.08,13.73,9.6,4.91,0.0,0.74,11.28,0.0,0.0,6.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,25.24,,,2,1992
1943003,3,1992,36.29,0.0,10.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1992
1943003,4,1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.47,0.0,0.0,0.0,0.0,0.0,0.0,15.15,22.16,0.3,0.0,0.0,0.0,3.23,14.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4,1992
1943003,5,1992,0.0,0.0,0.0,0.0,0.0,0.0,11.82,16.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1992
1943003,6,1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.98,0.0,0.0,0.0,0.0,0.0,3.29,6.58,0.0,0.0,,6,1992
1943003,7,1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1992
1943003,8,1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1992
1943003,9,1992,0.0,0.0,0.0,0.0,0.0,0.0,13.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.95,0.0,0.0,2.98,0.0,0.0,0.0,0.36,0.0,0.0,4.19,19.61,0.0,0.0,,9,1992
1943003,10,1992,0.0,0.0,4.63,19.22,0.0,11.01,0.0,10.18,0.0,37.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.21,0.0,0.0,0.0,0.64,0.0,0.0,0.15,2.22,2.97,10,1992
1943003,11,1992,11.21,38.29,4.97,6.74,66.77,53.27,28.89,0.05,3.11,27.96,4.69,0.0,0.0,0.0,0.0,0.0,0.0,2.18,4.6,13.91,0.0,9.34,0.0,0.0,0.0,0.0,25.17,0.0,5.06,0.0,,11,1992
1943003,12,1992,0.0,4.49,17.9,3.1,0.0,0.0,0.0,5.28,8.96,9.06,28.13,24.75,8.56,7.27,0.0,0.0,7.96,5.48,9.95,9.06,11.44,0.0,0.0,0.0,0.0,0.0,11.54,40.24,46.4,0.0,0.0,12,1992
1943003,1,1993,0.0,0.0,0.0,16.23,0.0,18.89,10.67,0.0,89.99,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.14,18.68,57.22,10.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1993
1943003,2,1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.99,6.26,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2,1993
1943003,3,1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.22,26.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1993
1943003,4,1993,20.05,0.0,2.62,0.0,9.13,0.0,15.95,0.0,0.0,20.05,9.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.62,,4,1993
1943003,5,1993,0.0,0.0,0.0,0.0,8.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1993
1943003,6,1993,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6,1993
1943003,7,1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1993
1943003,8,1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.31,0.0,7.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1993
1943003,9,1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.72,0.0,9.32,0.0,18.56,0.0,0.0,10.53,1.69,,9,1993
1943003,10,1993,0.0,0.0,0.0,9.86,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,9.94,2.31,4.55,3.97,0.0,0.0,0.0,10,1993
1943003,11,1993,0.0,0.0,0.0,11.63,0.0,0.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8,0.0,0.0,0.0,0.0,0.0,0.0,17.68,7.45,0.0,0.0,,11,1993
1943003,12,1993,0.0,3.77,7.45,0.0,0.0,0.0,0.0,0.0,0.0,29.8,28.51,22.35,22.84,0.0,0.0,0.0,5.46,2.98,12.71,14.4,15.89,34.37,8.24,5.96,0.0,0.0,0.0,0.0,9.44,0.0,15.99,12,1993
1943003,1,1994,57.67,0.0,0.0,41.12,6.97,9.1,0.0,2.48,0.0,9.1,10.17,6.65,0.0,0.0,0.0,5.26,0.0,0.0,0.0,0.0,0.0,13.58,9.63,0.0,0.0,9.63,0.0,0.0,0.0,0.0,0.0,1,1994
1943003,2,1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.95,0.0,,,,2,1994
1943003,3,1994,0.0,0.0,0.92,18.91,6.85,28.04,67.07,6.75,0.0,0.0,0.0,0.0,0.0,8.78,3.3,0.41,0.0,0.0,13.85,10.8,15.37,0.0,0.0,2.49,0.0,0.0,0.0,5.23,0.0,0.0,0.0,3,1994
1943003,4,1994,0.0,35.17,0.0,0.0,0.0,0.0,0.0,0.0,33.07,0.0,0.0,0.0,0.0,0.0,0.0,20.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.51,0.0,0.0,0.0,0.0,16.03,,4,1994
1943003,5,1994,0.0,0.0,2.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.95,0.0,0.0,0.0,24.26,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,3.01,0.0,0.0,5,1994
1943003,6,1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,1.88,0.0,0.0,0.0,0.0,,6,1994
1943003,7,1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1994
1943003,8,1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1994
1943003,9,1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,,9,1994
1943003,10,1994,0.0,0.0,0.0,0.0,0.0,0.0,7.55,0.0,3.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,10,1994
1943003,11,1994,0.0,0.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,11,1994
1943003,12,1994,2.53,0.49,0.0,0.0,0.0,33.42,33.52,76.42,20.8,0.0,0.0,0.0,0.0,0.0,44.14,37.09,7.2,5.71,8.49,4.51,0.0,5.8,4.71,17.43,5.21,21.4,0.0,0.0,0.0,0.0,0.0,12,1994
1943003,1,1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.95,18.15,30.21,0.0,0.0,0.0,11.64,0.0,0.0,3.95,1,1995
1943003,2,1995,4.97,10.44,69.31,0.96,0.0,0.0,0.0,35.35,49.31,16.92,9.88,0.74,0.0,2.51,6.87,0.96,0.0,0.0,47.19,6.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2,1995
1943003,3,1995,0.0,0.0,0.0,0.0,0.0,0.0,31.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.84,19.36,3.45,0.0,0.0,0.0,0.0,0.0,57.58,0.0,17.74,28.39,6.08,0.0,0.0,0.0,0.0,3,1995
1943003,4,1995,17.13,0.0,0.0,9.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.23,1.7,17.03,9.02,0.0,0.0,0.0,0.0,,4,1995
1943003,5,1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.37,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,30.37,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1995
1943003,6,1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6,1995
1943003,7,1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64,0.0,0.0,0.0,6.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1995
1943003,8,1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.95,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1995
1943003,9,1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9,1995
1943003,10,1995,0.0,0.0,0.0,0.0,0.0,0.0,28.44,0.0,18.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.57,12.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.47,19.48,10,1995
1943003,11,1995,2.75,8.8,38.3,17.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6,0.0,0.0,15.41,18.01,24.16,3.12,0.0,0.0,0.0,18.66,28.16,0.0,0.0,0.0,21.83,0.61,,11,1995
1943003,12,1995,0.0,0.0,0.0,0.0,83.51,6.83,2.26,0.0,15.57,2.46,5.34,0.0,40.1,34.54,22.22,0.0,2.56,0.0,3.95,0.0,0.0,3.25,0.0,28.68,34.64,56.19,54.31,18.55,17.85,40.9,4.54,12,1995
1943003,1,1996,40.95,6.69,10.64,0.0,0.0,0.0,0.0,0.0,0.0,3.06,12.35,26.01,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1996
1943003,2,1996,0.0,0.0,9.95,0.0,6.04,7.27,11.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.87,4.93,11.07,6.83,30.51,0.0,0.0,0.0,0.0,,,2,1996
1943003,3,1996,0.0,0.0,0.0,0.0,6.45,0.0,0.0,0.0,0.0,0.0,40.11,31.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.01,3.2,0.0,0.0,0.0,0.0,0.0,0.0,3,1996
1943003,4,1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.21,0.0,0.0,0.0,0.0,17.5,29.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4,1996
1943003,5,1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.82,0.97,0.0,0.0,0.0,0.0,8.51,0.0,0.0,0.0,0.0,0.0,2.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1996
1943003,6,1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6,1996
1943003,7,1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,7,1996
1943003,8,1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.02,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1996
1943003,9,1996,0.0,3.51,0.0,5.68,0.0,0.0,4.71,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,44.89,3.99,0.0,0.0,0.0,0.0,0.0,0.0,3.91,0.93,0.0,0.0,0.0,,9,1996
1943003,10,1996,0.0,0.0,5.15,0.0,5.15,0.15,19.24,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,14.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.26,2.99,0.0,0.0,10,1996
1943003,11,1996,0.0,9.8,9.05,8.68,12.59,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.49,19.85,3.84,6.91,27.67,32.04,30.18,9.52,9.52,0.0,0.0,0.05,0.33,0.0,0.0,,11,1996
1943003,12,1996,0.0,0.0,0.0,0.0,17.83,0.0,0.0,0.0,18.92,0.0,0.0,26.47,38.29,5.11,4.32,43.35,1.74,0.0,19.22,4.91,0.0,0.0,8.89,6.7,23.09,12.16,12.56,21.5,8.69,5.71,28.35,12,1996
1943003,1,1997,5.09,5.09,51.1,55.26,18.86,43.63,5.2,0.0,0.0,0.0,0.04,12.67,0.0,0.0,44.06,0.0,0.0,32.85,13.53,26.66,0.57,2.96,0.0,0.0,0.0,6.27,6.69,2.21,0.0,0.0,0.0,1,1997
1943003,2,1997,0.0,0.0,0.0,3.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.55,12.96,13.74,5.25,,,,2,1997
1943003,3,1997,111.93,6.59,14.29,41.26,7.81,0.0,0.0,0.0,0.0,13.08,0.0,1.62,0.0,0.0,8.11,14.9,25.55,2.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.04,36.09,0.0,3,1997
1943003,4,1997,21.98,0.0,0.0,14.47,0.0,0.0,0.0,9.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14,0.0,11.36,0.0,0.0,0.0,0.3,0.0,0.0,,4,1997
1943003,5,1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.71,0.0,0.0,0.0,0.0,0.0,5,1997
1943003,6,1997,0.0,0.0,0.0,0.0,0.0,16.29,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,9.53,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6,1997
1943003,7,1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1997
1943003,8,1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1997
1943003,9,1997,0.0,0.0,0.0,0.0,0.0,0.0,8.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.88,0.0,0.0,4.07,0.0,12.91,0.12,0.0,0.0,0.0,0.0,8.65,0.0,0.0,0.0,,9,1997
1943003,10,1997,0.0,0.73,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.27,23.99,0.0,0.0,0.0,10.89,3.51,0.0,0.0,6.58,18.35,2.1,0.0,0.0,0.0,10,1997
1943003,11,1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.54,0.8,0.0,0.0,0.0,23.17,0.0,5.4,0.0,0.0,0.0,13.77,0.0,0.0,0.0,0.0,21.31,35.37,0.24,13.4,65.43,55.66,,11,1997
1943003,12,1997,27.46,0.0,9.38,2.43,16.53,0.0,0.0,2.72,7.49,5.51,4.91,0.0,0.0,31.83,16.93,5.11,22.19,18.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.82,0.0,0.0,0.0,12,1997
1943003,1,1998,0.0,0.0,0.0,0.0,6.3,2.13,8.65,0.0,38.32,31.7,8.43,0.0,0.0,0.0,0.0,0.0,3.1,1.6,29.57,30.53,0.0,0.0,0.0,2.03,0.0,37.68,0.0,0.0,0.0,0.0,0.0,1,1998
1943003,2,1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.39,29.97,0.96,1.83,0.0,0.0,58.79,77.67,41.59,8.08,0.29,0.0,24.39,0.0,0.0,0.0,0.0,0.0,,,,2,1998
1943003,3,1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.95,0.0,0.0,0.0,0.0,0.0,4.24,5.46,3.03,0.0,0.0,0.0,0.0,0.41,15.19,5.46,0.0,0.0,5.97,0.0,0.0,0.0,0.0,3,1998
1943003,4,1998,0.0,7.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,,4,1998
1943003,5,1998,0.0,0.0,0.0,0.0,21.96,3.95,3.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.65,4.13,0.0,9.12,5,1998
1943003,6,1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6,1998
1943003,7,1998,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1998
1943003,8,1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.93,2.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1998
1943003,9,1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9,1998
1943003,10,1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,12.44,0.0,19.57,13.1,0.15,0.15,0.0,0.0,5.39,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,9.78,10.2,10,1998
1943003,11,1998,22.91,2.06,16.21,10.06,0.33,21.98,0.0,0.0,11.18,14.53,3.18,6.06,2.43,0.0,6.15,0.14,0.0,0.0,0.0,52.69,14.16,5.87,20.67,0.0,0.0,0.0,0.0,47.85,0.0,0.0,,11,1998
