,gauge,date,total_pr,num_days_pr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,month,year,2030_1981,2040_1981,total_pr_scenario,num_days_pr_scenario
0,1843002,01/10/1941,,,,,,,,,,,,,,,,,,,,5.935322340146612,0.0,0.0,4.128919888797643,0.08601916434995091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1941,0.860191643499509,0.8308880288069691,10.150261393294207,2
1,1843002,01/11/1941,199.8,13.0,4.513392841702397,0.0,0.0,0.0,0.0,1.0563259842282207,36.10714273361918,34.37860930488208,7.874430064246734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.400740873245956,41.10068374997076,0.0,0.0,0.0,0.0,0.2880889047895147,0.4801481746491912,0.0,0.0,1.3444148890177352,31.497720256986938,0.09602963492983824,30.729483177548236,,11,1941,0.9602963492983824,0.9321848319689696,191.86721058981678,10
2,1843002,01/12/1941,300.8,24.0,0.8044861265088568,2.41345837952657,15.084114872041063,6.335328246257246,40.62654938869726,0.0,0.30168229744082126,0.0,0.0,0.4022430632544284,4.1229913983578905,0.0,0.0,0.0,0.0,34.39178190825363,21.318882352484703,29.162622085946055,2.715140676967392,6.93869284113889,4.625795227425925,0.4022430632544284,14.480750277159421,43.44225083147827,4.022430632544284,22.525611542247987,3.419066037662641,0.30168229744082126,31.37495893384541,0.6033645948816425,12.670656492514492,12,1941,1.005607658136071,0.9958290962588102,302.4867835673301,18
3,1843002,01/01/1942,260.6,17.0,4.573604341457283,20.997001749417528,13.09713970508222,13.512921917941974,0.41578221285975303,31.807339283771107,71.09875839901777,38.87563690238691,8.31564425719506,6.6525154057560485,2.078911064298765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8315644257195061,9.978773108634073,7.691970937905431,7.795916491120369,6.132787639681357,27.025843835883947,0.0,0.0,0.0,0.0,0.0,0.0,1,1942,1.0394555321493826,1.0653844712810279,270.8821116781291,15
4,1843002,01/02/1942,174.0,13.0,0.0,0.0,0.0,0.0,0.0,3.7374405668233517,0.0,0.0,0.0,0.0,61.33799518492442,11.212321700470055,2.967967508947956,26.38193341287072,14.729912822186153,22.64449284604737,18.02765449879499,12.751267816220848,11.212321700470055,0.21984944510725601,0.0,0.0,0.0,0.0,0.0,0.0,5.386311405127772,0.6595483353217679,,,,2,1942,1.09924722553628,1.110243079028715,191.2690172433127,11
5,1843002,01/03/1942,89.3,10.0,16.260871974245486,12.848096374712483,3.613527105387886,14.25335691569666,2.2082665644037083,0.5018787646372064,28.707465337248205,3.7139028583153273,3.3123998466055617,4.215781622952534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1942,1.0037575292744128,1.0091576019214414,89.63554736420505,9
6,1843002,01/04/1942,17.2,5.0,0.0,0.0,0.0,0.0,5.406013112567617,0.0,0.0,1.965822950024588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3589875400295055,5.504304260068846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6709495075208998,0.0,0.0,0.0,,4,1942,0.982911475012294,0.9853723882858524,16.906077370211456,5
7,1843002,01/05/1942,5.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0571363025790905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1942,0.9194793277416528,0.92368038241785,5.0571363025790905,1
8,1843002,01/06/1942,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4345109229609578,0.0,,6,1942,0.9563406153073052,0.9431656204034125,1.4345109229609578,1
9,1843002,01/07/1942,6.8,2.0,1.1819344152239168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.515693937711612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1942,0.9849453460199308,0.9773800864647504,6.697628352935529,2
