,gauge,date,total_pr,num_days_pr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,month,year,2030_1981,2040_1981,total_pr_scenario,num_days_pr_scenario
0,1843002,01/10/1941,,2,,,,,,,,,,,,,,,,,,5.7331273987680875,0.0,0.0,3.9882625382734513,0.08308880288069692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1941,0.860191643499509,0.8308880288069691,9.804478739922235,2
1,1843002,01/11/1941,199.8,10,4.381268710254157,0.0,0.0,0.0,0.0,1.0254033151658666,35.05014968203326,33.37221698448911,7.64391562214555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.330462079922424,39.897510808271896,0.0,0.0,0.0,0.0,0.2796554495906909,0.4660924159844848,0.0,0.0,1.3050587647565575,30.5756624885822,0.09321848319689696,29.829914623007028,,11,1941,0.9602963492983824,0.9321848319689696,186.2505294274001,10
2,1843002,01/12/1941,300.8,18,0.7966632770070482,2.3899898310211443,14.937436443882154,6.2737233064305045,40.231495488855934,0.0,0.29874872887764303,0.0,0.0,0.3983316385035241,4.082899294661122,0.0,0.0,0.0,0.0,34.05735509205131,21.111576840686777,28.879043791505495,2.6887385598987876,6.871220764185791,4.580813842790526,0.3983316385035241,14.339938986126867,43.0198169583806,3.983316385035241,22.306571756197346,3.3858189272799546,0.29874872887764303,31.069867803274878,0.5974974577552861,12.547446612861009,12,1941,1.005607658136071,0.9958290962588102,299.54539215465013,18
3,1843002,01/01/1942,260.6,15,4.687691673636523,21.520766319876763,13.42384433814095,13.849998126653363,0.42615378851241115,32.600764821199455,72.8722978356223,39.84537922591044,8.523075770248223,6.818460616198578,2.1307689425620557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8523075770248223,10.227690924297868,7.883845087479607,7.990383534607709,6.285768380558065,27.699996253306725,0.0,0.0,0.0,0.0,0.0,0.0,1,1942,1.0394555321493826,1.0653844712810279,277.63919321583586,15
4,1843002,01/02/1942,174.0,11,0.0,0.0,0.0,0.0,0.0,3.774826468697631,0.0,0.0,0.0,0.0,61.951563809802295,11.324479406092893,2.9976563133775307,26.64583389668916,14.87725725898478,22.87100742799153,18.207986496070923,12.878819716733094,11.324479406092893,0.222048615805743,0.0,0.0,0.0,0.0,0.0,0.0,5.440191087240704,0.6661458474172289,,,,2,1942,1.09924722553628,1.110243079028715,193.1822957509964,11
5,1843002,01/03/1942,89.3,9,16.348353151127352,12.917217304594452,3.6329673669171894,14.330037947284469,2.2201467242271713,0.5045788009607207,28.861907414953226,3.7338831271093333,3.3302200863407565,4.238461928070055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1942,1.0037575292744128,1.0091576019214414,90.11777385158473,9
6,1843002,01/04/1942,17.2,5,0.0,0.0,0.0,0.0,5.419548135572188,0.0,0.0,1.9707447765717048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3648937318860455,5.518085374400773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.675133060085949,0.0,0.0,0.0,,4,1942,0.982911475012294,0.9853723882858524,16.948405078516657,5
7,1843002,01/05/1942,5.5,1,0.0,0.0,0.0,0.0,0.0,0.0,5.080242103298175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1942,0.9194793277416528,0.92368038241785,5.080242103298175,1
8,1843002,01/06/1942,1.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4147484306051186,0.0,,6,1942,0.9563406153073052,0.9431656204034125,1.4147484306051186,1
9,1843002,01/07/1942,6.8,2,1.1728561037577003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.473328484202602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1942,0.9849453460199308,0.9773800864647504,6.6461845879603025,2
10,1843002,01/08/1942,1.0,0,0.0,0.0,0.9048204752460044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1942,0.859125665672413,0.9048204752460044,0.9048204752460044,0
11,1843002,01/09/1942,156.8,8,0.0,0.0,0.0,0.0,0.0,0.0,12.249439241224467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.995477370606682,4.800455918858237,0.0,7.78004924780473,0.0,0.0,41.38324067981239,0.9104312949558726,4.634922956138987,0.0,0.24829944407887433,0.0,32.77552661841141,,9,1942,0.8775338109786647,0.8276648135962478,129.77784277189164,7
12,1843002,01/10/1942,111.6,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.454517335809626,0.0,0.0,0.0,1.3294208460911507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.130965220581748,3.4897297209892706,53.17683384364602,4.32061774979624,1.3294208460911507,1.4955984518525445,10,1942,0.860191643499509,0.8308880288069691,92.72710401485776,8
13,1843002,01/11/1942,302.1,23,1.6779326975441453,4.940579609435539,4.101613260663466,10.720125567643151,2.796554495906909,0.0,0.0,0.0,5.127016575829333,21.626688101680095,0.0,4.194831743860363,12.304839781990399,12.118402815596605,14.355646412322132,5.965982924601406,4.474487193451054,0.0,0.0,21.440251135286303,29.270603723825644,0.0,2.14402511352863,2.423680563119321,3.821957811072775,1.3982772479534544,20.50806630331733,63.01569464110234,12.86415068117178,20.32162933692354,,11,1942,0.9602963492983824,0.9321848319689696,281.6130377378257,23
