//------------------------------------------------------------------------------
//
// Sistema de Informações Hidrológicas
// Versão Web 3.0
// © 2013 Agência Nacional de Águas (ANA)
//
// NivelConsistencia: 1 = Bruto, 2 = Consistido
// TipoMedicaoChuvas: 1 = Pluviômetro, 2 = Pluviógrafo, 3 = Data logger
// Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado
//
// Restrições da consulta:
//	Código da Estação:1943025
//
//------------------------------------------------------------------------------
 //EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status;
1943025;1;01/11/1957;1;27,6;214,2;6;19;1;1;1;1979,5;1;0;0;0;0;20,8;27,6;2;4;13;0;0;0;0;0;6;19,4;26,2;19,8;21,4;9,2;2;4,2;10,2;9,4;5,6;0;0;3;3,2;7,2;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1943025;1;01/12/1957;1;102;551,1;18;24;1;1;1;1979,5;1;3,8;2,8;29;51,6;66;12,2;60;15;64;9,8;2;17;13,2;25;0;20,8;5;102;25;2;13,6;3;4;0,1;4,2;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1943025;1;01/01/1958;1;100,5;351,3;18;15;1;1;1;;0;0;0;0;9,2;0;0;0;0;12,6;0;0;0;0;0;4;4,4;1;100,5;56,2;38;34;34,8;3,8;9,6;9;0;0;28;6,2;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1943025;1;01/02/1958;1;48;78,3;11;6;1;1;1;;0;0;0;0;0;15;0;9,2;2;0;0;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0,1;0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
1943025;1;01/06/1958;1;;;;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1943025;1;01/07/1958;1;;;;;0;0;0;;0;;;;;;;;;;;;;;;15,2;6,4;18;1;0;1,4;0;0,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1943025;1;01/01/1959;1;57,2;219,1;6;15;1;1;1;1411,1;1;12;0;20,4;8;4;57,2;0;8;39,2;0;0;0;0,1;10,6;0;0;0;0;21,4;0;12;4,4;5,2;8;8,6;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1943025;1;01/07/1990;1;23,5;42,5;13;8;1;1;1;949,1;1;3;1,1;0;0;0;0;1,3;2;0;0;0;9;23,5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,6;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1943025;1;01/08/1990;1;43;58,3;30;5;1;1;1;949,1;1;0;0;0;0;0;0;0;0;0,4;10,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,2;43;3,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1943025;1;01/09/1990;1;39,4;61,1;15;7;1;1;1;949,1;1;0;13;0,6;0;5,5;0;0;0;0,6;0;0;0;0;0;39,4;1,6;0;0;0;0;0;0;0;0;0;0,4;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
