,gauge,date,total_pr,num_days_pr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,month,year,new_num_days_pr,20302050_to_19802000_ratio,20402060_to_19802000_ratio,total_pr_scenario,num_days_pr_scenario
0,1943035,01/01/1980,336.9,19,7.082174894702587,19.788429852845464,0.0,0.0,2.3954415085023455,0.0,0.0,0.0,3.853536339764643,1.041496308044498,15.205846097449673,42.28475010660662,23.329517300196756,33.32788185742394,4.686733386200242,18.955232806409864,12.706254958142877,21.03822542249886,9.998364557227182,0.10414963080444982,0.0,5.72822969424474,0.4165985232177993,0.7290474156311486,14.997546835840772,49.15862573970031,21.24652468410776,23.43366693100121,19.371831329627668,0.0,0.0,1,1980,20,1.041496308044498,1.0674761537828517,350.88010618019143,20
1,1943035,01/02/1980,112.4,10,0.0,0.6635797598477153,30.96705545956005,1.2165628930541448,0.0,0.0,0.0,0.0,0.0,6.856990851759726,0.0,0.0,0.0,1.5483527729780024,6.3040077185532954,0.7741763864890012,17.695460262605742,13.271595196954307,37.71344968467849,5.751024585346866,0.0,1.5483527729780024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2,1980,10,1.105966266412859,1.1170293309815396,124.31060834480533,10
2,1943035,01/03/1980,47.2,4,5.9495009779834005,0.6050339977610237,0.0,0.10083899962683729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.117618992163583,17.545985935069687,21.27702892126267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1980,4,1.008389996268373,1.0138149909285097,47.596007823867204,4
3,1943035,01/04/1980,266.8,15,52.3731547271473,0.0,109.34395280820449,0.0,0.0,9.195286707819756,4.097899511093587,27.38596258633275,1.1993852227590986,12.793442376097053,0.0,1.5991802970121316,9.994876856325822,17.59098326713345,0.0,6.896465030864817,0.0,9.395184244946273,1.399282759885615,0.0,1.6991290655753897,0.0,0.0,0.0,0.0,1.0994364541958406,0.29984630568977466,0.29984630568977466,0.0,0.0,,4,1980,15,0.9994876856325822,1.0019901007277976,266.66331452677287,15
4,1943035,01/05/1980,78.7,4,0.0,0.0,1.7470817957569766,55.446859096918786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.701003754575398,8.36760228494131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36780669384357406,0.7356133876871481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1980,4,0.9195167346089351,0.9237179601952225,72.36596701372319,4
5,1943035,01/06/1980,61.0,7,0.5716084625041961,2.5722380812688823,0.4763403854201634,6.097156933378091,2.6675061583529147,0.0,0.0,0.0,0.0,0.0,0.5716084625041961,0.0,0.0,2.381701927100817,2.8580423125209804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4763403854201634,3.239114620857111,36.20186929193242,0.0,0.0,0.0,,6,1980,7,0.9526807708403268,0.939556195662868,58.113527021259934,7
6,1943035,01/07/1980,7.2,2,0.0,0.0,1.4557582786346899,0.3882022076359173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.143679251175904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1980,2,0.9705055190897932,0.9630511702964129,6.987639737446511,2
7,1943035,01/08/1980,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1980,0,0.8436198517124124,0.8884899446647965,0.0,0
8,1943035,01/09/1980,13.6,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9371983471589376,7.156787378304614,0.0,0.0,0.0,0.0,0.0,0.0,3.493193839410585,0.0,0.0,0.0,0.0,,9,1980,3,0.8519984974172159,0.8035806355571271,11.587179564874136,2
9,1943035,01/10/1980,36.1,3,0.0,0.2574761110163593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.462919257616895,8.92583851523379,17.336724808434862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1980,3,0.8582537033878644,0.8290161072979904,30.982958692301906,3
