,gauge,date,total_pr,num_days_pr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,month,year,new_num_days_pr,20302050_to_19802000_ratio,20402060_to_19802000_ratio,total_pr_scenario,num_days_pr_scenario
0,1943035,01/01/1980,336.9,19,7.258837845723391,20.28204692187418,0.0,0.0,2.4551951537005587,0.0,0.0,0.0,3.949661768996551,1.0674761537828517,15.585151845229634,43.33953184358378,23.911465844735876,34.15923692105125,4.803642692022833,19.4280659988479,13.02320907615079,21.563018306413603,10.247771076315376,0.10674761537828517,0.0,5.871118845805684,0.4269904615131407,0.7472333076479961,15.371656614473064,50.3848744585506,21.77651353717017,24.01821346011416,19.85505646036104,0.0,0.0,1,1980,20,1.041496308044498,1.0674761537828517,359.63271620944266,19
1,1943035,01/02/1980,112.4,9,0.0,0.6702175985889237,31.276821267483108,1.2287322640796936,0.0,0.0,0.0,0.0,0.0,6.925581852085545,0.0,0.0,0.0,1.5638410633741553,6.367067186594776,0.7819205316870776,17.872469295704633,13.404351971778475,38.0907001864705,5.808552521104006,0.0,1.5638410633741553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2,1980,10,1.105966266412859,1.1170293309815396,125.55409680232503,9
2,1943035,01/03/1980,47.2,4,5.981508446478207,0.6082889945571058,0.0,0.10138149909285098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1290114809498704,17.640380842156066,21.391496308591556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1980,4,1.008389996268373,1.0138149909285097,47.85206757182565,4
3,1943035,01/04/1980,266.8,13,52.504281278136595,0.0,109.61771701962107,0.0,0.0,9.218308926695737,4.108159412983969,27.454528759941653,1.2023881208733571,12.82547328931581,0.0,1.6031841611644762,10.019901007277976,17.63502577280924,0.0,6.913731695021804,0.0,9.418706946841297,1.4027861410189166,0.0,1.7033831712372558,0.0,0.0,0.0,0.0,1.1021891108005775,0.3005970302183393,0.3005970302183393,0.0,0.0,,4,1980,15,0.9994876856325822,1.0019901007277976,267.3309588741764,13
4,1943035,01/05/1980,78.7,4,0.0,0.0,1.7550641243709226,55.700192999771915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7270513532103795,8.405833437776524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.369487184078089,0.738974368156178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1980,4,0.9195167346089351,0.9237179601952225,72.69660346736401,4
5,1943035,01/06/1980,61.0,7,0.5637337173977207,2.5368017282897437,0.469778097831434,6.013159652242355,2.63075734785603,0.0,0.0,0.0,0.0,0.0,0.5637337173977207,0.0,0.0,2.34889048915717,2.818668586988604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.469778097831434,3.194491065253751,35.70313543518898,0.0,0.0,0.0,,6,1980,7,0.9526807708403268,0.939556195662868,57.31292793543494,7
6,1943035,01/07/1980,7.2,2,0.0,0.0,1.4445767554446194,0.38522046811856514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1041712025709876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1980,2,0.9705055190897932,0.9630511702964129,6.933968426134172,2
7,1943035,01/08/1980,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1980,0,0.8436198517124124,0.8884899446647965,0.0,0
8,1943035,01/09/1980,13.6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8839386991128398,6.750077338679868,0.0,0.0,0.0,0.0,0.0,0.0,3.294680605784221,0.0,0.0,0.0,0.0,,9,1980,3,0.8519984974172159,0.8035806355571271,10.928696643576929,2
9,1943035,01/10/1980,36.1,3,0.0,0.2487048321893971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.31088375794955,8.6217675158991,16.746125367419406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1980,3,0.8582537033878644,0.8290161072979904,29.92748147345745,3
10,1943035,01/11/1980,321.2,9,69.80376998499725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.36724345906527,10.237886264466264,0.4653584665666483,13.4953955304328,17.683621729532636,1.2099320130732856,0.0,0.0,0.0,0.0,45.60512972353153,0.0,1.1168603197599558,0.0,0.0,0.4653584665666483,67.01161918559735,36.48410377882523,0.0,0.0,0.0,0.0,,11,1980,10,0.9587841836369236,0.9307169331332966,298.9462789224148,8
11,1943035,01/12/1980,325.8,15,24.036607162429753,59.89286826010389,53.734729235018584,16.885219907491976,17.183194376447716,1.191897875822963,7.052062431952531,13.21020145703784,10.32978159046568,59.59489379114815,16.885219907491976,1.3905475217934569,0.0,12.9122269880821,6.9527376089672845,0.0,0.0,6.356788671055803,0.0,0.9932482298524692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.905475217934569,1.0925730528377162,12,1980,18,1.00300144886523,0.9932482298524692,323.60027328593446,15
12,1943035,01/01/1981,246.7,21,12.169228153124509,3.4159236921051255,1.0674761537828517,5.337380768914258,13.45019953766393,0.0,0.0,14.09068522993364,33.51875122878154,6.618352153453681,31.277051305837553,16.225637537499345,18.253842229686764,38.64263676693923,4.696895076644548,1.3877189999177073,7.685828307236532,0.0,0.0,0.0,0.0,4.269904615131407,4.696895076644548,3.202428461348555,3.3091760767268403,29.889332305919847,4.590147461266262,5.550875999670829,0.0,0.0,0.0,1,1981,22,1.041496308044498,1.0674761537828517,263.3463671382295,21
13,1943035,01/02/1981,43.2,4,6.702175985889237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3510879929446187,24.57464528159387,13.627757837974782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2,1981,4,1.105966266412859,1.1170293309815396,48.255667098402505,4
14,1943035,01/03/1981,234.4,20,0.0,6.082889945571058,0.0,0.0,0.0,3.345589470064082,3.446970969156933,30.414449727855292,39.741547644397585,3.041444972785529,11.151964900213606,0.20276299818570195,0.0,0.0,0.0,0.0,3.041444972785529,3.2442079709712313,14.294791372091986,6.2856529437567605,15.207224863927646,10.138149909285097,0.0,0.3041444972785529,9.327097916542288,10.138149909285097,21.492877807684405,19.465247825827387,13.48373937934918,5.271837952828251,8.516045923799481,3,1981,20,1.008389996268373,1.0138149909285097,237.63823387364272,20
15,1943035,01/04/1981,58.7,2,0.20039802014555952,24.04776241746714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10019901007277976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.46845946503623,0.0,,4,1981,2,0.9994876856325822,1.0019901007277976,58.816818912721715,2
16,1943035,01/05/1981,29.1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.2771153880585667,0.09237179601952225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8635256766051898,3.3253846567028007,0.4618589800976112,0.4618589800976112,0.2771153880585667,0.0,9.606666786030313,1.847435920390445,0.0,0.0,7.666859069620347,0.0,0.0,5,1981,5,0.9195167346089351,0.9237179601952225,26.880192641680974,5
