gauge,month,year,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
1943035,11,1980,70.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.77,10.64,0.0,13.89,18.08,0.07,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,67.41,36.88,0.0,0.0,0.0,0.0,
1943035,12,1980,24.35,60.2,54.05,17.2,17.5,0.05,7.36,13.52,10.64,59.91,17.2,0.25,0.0,13.22,7.26,0.0,0.0,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.22,0.0
1943035,1,1981,12.28,3.53,0.0,5.45,13.56,0.0,0.0,14.2,33.63,6.73,31.39,16.34,18.36,38.75,4.81,0.25,7.8,0.0,0.0,0.0,0.0,4.38,4.81,3.31,3.42,30.0,4.7,5.66,0.0,0.0,0.0
1943035,2,1981,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.35,24.57,13.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1943035,3,1981,0.0,6.11,0.0,0.0,0.0,3.37,3.47,30.44,39.77,3.07,11.18,0.0,0.0,0.0,0.0,0.0,3.07,3.27,14.32,6.31,15.23,10.16,0.0,0.0,9.35,10.16,21.52,19.49,13.51,5.3,8.54
1943035,4,1981,0.0,24.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.62,0.0,
1943035,5,1981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.54,4.0,0.0,0.0,0.0,0.0,10.28,0.71,0.0,0.0,8.34,0.0,0.0
1943035,6,1981,0.0,0.0,0.93,5.8,0.0,0.0,22.15,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1943035,7,1981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1943035,8,1981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.87,0.0,0.0,42.14,8.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1943035,9,1981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.59,0.0,0.0,
1943035,10,1981,2.93,0.0,4.42,0.0,0.0,0.0,3.43,0.0,0.0,0.0,5.92,73.89,31.86,0.0,0.0,15.28,11.72,0.0,0.0,29.96,20.17,0.0,0.0,0.0,0.0,0.0,0.0,7.74,10.06,16.94,10.89
1943035,11,1981,5.76,8.84,5.21,0.0,6.7,0.72,0.0,19.73,2.32,3.07,32.76,21.59,30.24,30.06,28.1,0.0,18.05,32.76,4.18,0.0,37.41,6.7,0.16,0.0,8.84,7.91,18.79,0.0,0.72,5.76,
1943035,12,1981,0.0,0.0,13.3,2.27,0.0,0.0,0.0,31.87,8.23,35.84,11.21,0.0,6.05,4.06,0.0,0.0,32.86,17.97,13.99,0.0,0.0,0.0,0.0,0.0,0.0,5.45,12.01,119.28,47.76,0.0,8.03
1943035,1,1982,11.26,0.0,15.32,10.3,37.74,21.72,20.66,0.0,0.0,0.0,0.0,40.94,44.36,0.35,0.0,47.34,0.0,0.0,0.0,0.99,52.68,0.25,16.39,55.88,91.11,18.52,0.0,0.99,0.0,0.0,3.58
1943035,2,1982,0.0,4.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.31,7.34,0.0,0.0,0.0,0.0,0.0,25.22,20.75,64.53,62.08,,,
1943035,3,1982,0.0,10.19,70.01,27.43,0.0,0.0,0.0,47.71,6.34,10.6,0.0,25.4,20.33,8.17,17.29,0.0,0.0,21.55,22.36,0.0,22.36,0.0,20.74,8.17,23.37,0.0,0.0,21.45,54.9,0.0,0.0
1943035,4,1982,0.0,0.0,0.0,0.0,0.0,3.06,10.68,0.0,0.0,0.0,0.86,0.0,0.0,0.26,13.68,16.69,31.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1943035,5,1982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.01,0.0,6.97,4.85,0.0,0.0,11.32,0.0,0.0,0.0,0.0,0.0
1943035,6,1982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1943035,7,1982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.85,0.0,0.0,0.0,0.0
1943035,8,1982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1943035,9,1982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,6.93,0.0,0.0,
1943035,10,1982,0.0,0.0,3.39,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.0,11.35,4.05,3.14,0.0,0.0,0.0,0.0,0.0,9.85,0.0,0.0,0.0,0.0,0.0,3.14,0.0,0.0,0.0,0.6,0.0
1943035,11,1982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.22,4.84,0.0,0.0,3.35,86.74,6.7,0.0,2.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1943035,12,1982,0.0,0.0,20.16,11.32,10.53,0.0,0.0,5.16,20.06,10.53,0.0,0.0,0.0,0.0,0.0,0.0,9.34,0.0,7.35,0.0,0.0,12.51,0.0,13.41,15.3,0.0,0.0,40.92,12.32,39.13,14.1
1943035,1,1983,16.28,8.91,7.95,23.75,66.24,64.1,15.0,8.59,0.0,3.26,0.0,0.0,18.63,44.14,51.4,0.35,0.0,19.7,17.35,33.57,27.81,37.63,0.0,2.4,0.0,16.49,15.32,3.36,0.0,0.0,0.0
1943035,2,1983,4.58,0.0,2.46,13.4,5.81,0.0,0.0,0.0,8.04,55.07,57.3,36.86,34.85,0.0,8.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.04,0.0,0.0,0.0,0.0,16.98,,,
1943035,3,1983,52.01,11.46,11.35,4.26,23.52,3.45,0.0,0.0,0.0,0.0,0.0,0.0,14.4,0.0,27.78,0.0,4.06,5.17,23.62,11.15,0.0,7.4,4.26,0.0,3.24,11.56,4.26,15.41,0.0,0.0,4.16
1943035,4,1983,0.0,3.21,0.0,0.0,0.0,19.44,43.39,0.0,0.0,0.0,0.0,0.0,39.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.44,0.0,0.0,0.0,14.23,7.21,0.0,0.0,
1943035,5,1983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.68,6.47,0.0,10.44,19.77,0.0
1943035,6,1983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1943035,7,1983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1943035,8,1983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1943035,9,1983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.11,6.83,0.0,0.63,8.36,0.0,0.0,0.0,0.0,0.0,0.0,0.47,10.13,0.0,0.0,17.2,8.44,39.7,
1943035,10,1983,4.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.29,3.91,7.06,16.42,16.09,0.0,0.0,0.0,0.0,7.97,15.35,0.68,0.6,13.69,15.51,0.68,0.0,0.0,0.0,0.0,0.0
1943035,11,1983,0.0,0.0,18.97,9.85,9.48,0.0,0.0,0.0,0.0,0.0,0.0,10.69,14.51,28.37,10.69,24.46,15.06,0.07,0.0,0.0,0.0,37.59,4.36,0.0,0.0,0.0,0.0,34.89,0.0,0.0,
1943035,12,1983,0.0,9.19,69.88,50.11,5.02,3.03,30.25,17.04,3.33,25.98,12.27,47.04,18.33,0.0,2.44,5.02,2.24,0.0,0.0,0.0,0.0,26.87,4.03,22.01,0.0,30.05,15.25,0.0,0.0,0.0,0.0
1943035,1,1984,0.0,0.0,0.0,0.0,0.0,0.0,35.35,0.35,28.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.53,70.9,33.54,2.48,4.72,4.72,0.0,14.32,0.0,0.0
1943035,2,1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.96,0.0,0.0,0.0,0.2,0.31,0.0,0.0,0.0,0.0,3.03,11.07,4.37,2.92,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,,
1943035,3,1984,0.0,0.0,0.0,0.0,0.0,2.7,14.46,28.75,8.37,5.43,0.0,0.0,7.56,63.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.32,25.61,0.08,0.0,0.0,0.0,0.0,50.95,30.68,10.4
1943035,4,1984,0.0,0.0,0.0,0.0,15.03,10.02,5.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1943035,5,1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1943035,6,1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1943035,7,1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1943035,8,1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.88,0.0,0.0,24.61,0.0,6.04
1943035,9,1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.43,5.09,9.18,0.0,6.61,0.0,0.0,0.0,0.0,0.0,20.11,0.0,5.89,0.0,
1943035,10,1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.02,0.0,0.0,0.0,0.0,0.0,0.0,12.96,44.54,6.99,3.59,9.47,0.0,34.1,0.0,0.0,0.0,0.0,0.0,0.0
1943035,11,1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.71,2.46,0.0,0.0,0.0,0.0,7.68,0.0,80.46,48.91,23.5,0.07,0.0,0.0,12.7,7.68,0.0,4.05,
1943035,12,1984,5.46,11.92,49.96,22.84,0.0,3.18,10.23,29.8,36.95,0.0,0.0,9.14,50.16,15.89,5.46,15.89,5.16,0.0,19.07,0.0,0.0,4.37,0.0,0.0,0.0,0.0,16.89,0.0,33.77,11.03,23.24
1943035,1,1985,9.86,44.13,11.04,0.14,0.0,13.92,7.73,3.24,32.17,67.29,9.75,0.0,3.24,80.42,64.09,12.85,20.75,32.49,11.14,28.01,28.22,6.87,30.04,60.03,44.98,30.36,48.29,11.78,25.02,33.45,3.35
1943035,2,1985,2.68,0.0,0.0,0.0,0.0,0.0,8.04,0.0,0.0,7.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.62,56.3,17.87,4.69,0.0,13.4,0.0,,,
1943035,3,1985,63.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.82,6.42,0.08,0.0,34.0,8.55,19.4,5.3,32.88,50.22,23.55,37.75,5.3,0.0,3.28,0.0,0.0,0.0,0.18,8.55,2.47,14.43,3.28
1943035,4,1985,0.0,0.0,0.0,0.0,5.07,0.0,0.0,0.0,0.0,7.07,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,5.07,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1943035,5,1985,0.0,0.15,5.56,19.23,0.0,0.0,0.0,0.0,0.0,0.0,0.06,16.27,16.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1943035,6,1985,3.85,0.0,0.0,2.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1943035,7,1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.89
1943035,8,1985,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1943035,9,1985,0.0,0.0,0.0,0.0,0.0,4.34,5.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.39,5.79,0.0,5.95,0.0,26.68,3.29,
1943035,10,1985,6.33,3.1,11.47,0.0,0.0,0.0,0.0,0.0,2.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.75,0.0,0.0,0.0,0.0,0.0,0.52,0.0,3.93,13.55
1943035,11,1985,2.66,18.21,0.0,32.17,27.33,20.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,19.14,0.0,3.03,13.55,18.02,39.61,3.22,6.76,
1943035,12,1985,43.18,0.0,0.05,0.25,15.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,88.08,10.8,5.44,4.74,0.0,0.0,10.5,42.49,13.48,5.54,14.78,12.79,0.15,5.64,4.55,0.35,9.21
1943035,1,1986,18.27,79.55,31.3,0.0,0.0,39.73,37.7,45.17,22.54,10.05,0.0,20.73,22.97,96.52,5.57,0.46,9.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.46,0.0,0.0
1943035,2,1986,0.0,0.0,0.0,0.0,75.41,36.32,33.63,9.17,0.0,0.0,0.0,0.0,0.0,2.58,37.43,16.21,13.75,50.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1943035,3,1986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.1,0.0,0.0,0.0,0.0,0.0,0.0,5.49,0.0,0.0,0.0
1943035,4,1986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,28.34,0.0,0.86,16.42,2.49,0.0,0.0,
1943035,5,1986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,18.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1943035,6,1986,8.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1943035,7,1986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1943035,8,1986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.03,0.1,11.16,0.0,0.0,0.0,18.98,10.27,0.0,2.89,0.0,0.0
1943035,9,1986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,3.22,8.12,
1943035,10,1986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.84,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1943035,11,1986,0.0,0.0,0.0,0.0,0.0,0.0,4.46,0.0,0.0,0.0,0.0,23.16,44.57,6.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,9.86,19.35,4.18,
1943035,12,1986,3.18,12.22,13.41,0.0,0.0,0.0,13.21,10.13,8.35,2.49,5.47,26.03,33.97,47.98,49.86,7.05,0.0,0.0,0.0,0.0,0.0,6.56,24.34,26.32,9.14,23.34,0.85,11.23,0.0,8.25,17.09
1943035,1,1987,2.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35,0.0,10.97,0.0,0.0,0.0,0.0,0.0,23.99,29.12,0.0,52.6,22.61,6.91,10.54,6.59,21.75,23.67,12.89,0.0,21.75,0.14,0.0
1943035,2,1987,0.0,0.0,0.0,0.0,0.0,12.27,0.0,0.0,0.0,0.0,0.2,5.34,0.0,0.0,0.42,0.0,0.0,11.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1943035,3,1987,0.0,0.0,0.0,0.0,0.0,0.0,23.62,5.47,35.48,16.42,5.37,27.68,23.72,11.46,0.0,0.0,0.0,4.36,0.0,0.0,0.0,9.53,14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1943035,4,1987,0.0,0.0,0.0,14.88,50.85,52.85,0.26,3.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.46,
1943035,5,1987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.86,14.23,0.0,0.0,0.0,0.0,3.14,0.0
1943035,6,1987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.13,0.0,0.0,0.0,0.0,0.0,
1943035,7,1987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.18
1943035,8,1987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1943035,9,1987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,8.49,0.0,0.87,9.3,15.72,0.47,0.0,0.0,0.0,0.0,0.0,
1943035,10,1987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.67,32.12,2.94,50.85,0.0,0.0,0.0,0.0,0.0,0.0,0.85
1943035,11,1987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.93,0.0,0.0,5.81,0.35,5.07,3.12,5.16,18.19,43.04,0.0,0.0,0.0,0.0,0.0,0.0,23.5,0.0,16.05,3.02,0.0,10.47,0.0,
1943035,12,1987,3.97,0.0,13.01,6.16,16.89,2.78,38.74,15.3,9.34,5.36,65.95,22.84,18.08,17.28,4.47,0.0,0.0,0.0,42.01,23.14,16.29,3.28,26.02,0.0,0.0,0.0,27.91,0.0,0.0,0.0,12.32
1943035,1,1988,33.52,0.0,0.0,3.52,16.33,32.34,0.0,7.58,32.77,0.0,44.09,50.71,18.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.97
1943035,2,1988,18.99,23.68,19.44,20.55,24.57,8.04,38.2,15.75,4.47,29.15,62.67,57.42,3.35,0.0,0.0,0.0,0.0,12.62,61.44,0.0,0.0,0.0,0.0,15.75,12.51,0.0,0.0,0.0,0.0,,
1943035,3,1988,0.0,0.0,0.99,4.69,11.88,17.56,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,10.87,13.51,36.01,7.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1943035,4,1988,0.0,0.0,5.31,0.0,28.56,20.44,6.31,0.0,0.0,0.0,0.0,0.0,0.0,16.63,6.41,0.0,6.61,12.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1943035,5,1988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.42,0.0,0.0,0.0,0.0,4.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.97
1943035,6,1988,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1943035,7,1988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1943035,8,1988,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1943035,9,1988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,
