days_over,return_period,subset
0.0,1.0333333333333334,1
1.0,3.1,1
2.0,5.166666666666667,1
3.0,6.2,1
4.0,10.333333333333334,1
5.0,15.5,1
14.0,31.0,1
0.0,1.0333333333333334,2
1.0,4.428571428571429,2
2.0,6.2,2
3.0,7.75,2
4.0,10.333333333333334,2
5.0,15.5,2
7.0,31.0,2
0.0,1.0333333333333334,3
1.0,3.875,3
2.0,7.75,3
3.0,10.333333333333334,3
6.0,31.0,3
0.0,1.0333333333333334,4
1.0,2.8181818181818183,4
2.0,5.166666666666667,4
3.0,15.5,4
6.0,31.0,4
0.0,1.0333333333333334,5
1.0,3.875,5
2.0,7.75,5
3.0,31.0,5
0.0,1.0333333333333334,6
1.0,6.2,6
2.0,31.0,6
0.0,1.0333333333333334,7
1.0,3.1,7
2.0,4.428571428571429,7
3.0,7.75,7
0.0,1.0333333333333334,8
1.0,3.4444444444444446,8
2.0,5.166666666666667,8
3.0,15.5,8
4.0,31.0,8
0.0,1.0333333333333334,9
1.0,4.428571428571429,9
2.0,10.333333333333334,9
4.0,15.5,9
0.0,1.0333333333333334,10
1.0,10.333333333333334,10
2.0,31.0,10
0.0,1.0333333333333334,11
1.0,10.333333333333334,11
3.0,31.0,11
0.0,1.0333333333333334,12
1.0,3.4444444444444446,12
2.0,10.333333333333334,12
5.0,31.0,12
0.0,1.0333333333333334,13
1.0,3.4444444444444446,13
2.0,5.166666666666667,13
4.0,15.5,13
7.0,31.0,13
0.0,1.0333333333333334,14
1.0,4.428571428571429,14
2.0,15.5,14
3.0,31.0,14
0.0,1.0333333333333334,15
1.0,5.166666666666667,15
2.0,15.5,15
5.0,31.0,15
0.0,1.0333333333333334,16
1.0,2.5833333333333335,16
2.0,5.166666666666667,16
3.0,15.5,16
4.0,31.0,16
0.0,1.0333333333333334,17
1.0,3.4444444444444446,17
2.0,15.5,17
0.0,1.0333333333333334,18
1.0,4.428571428571429,18
2.0,6.2,18
3.0,15.5,18
7.0,31.0,18
0.0,1.0333333333333334,19
1.0,5.166666666666667,19
2.0,15.5,19
4.0,31.0,19
0.0,1.0333333333333334,20
1.0,4.428571428571429,20
2.0,7.75,20
3.0,15.5,20
0.0,1.0333333333333334,21
1.0,4.428571428571429,21
2.0,15.5,21
4.0,31.0,21
0.0,1.0333333333333334,22
1.0,5.166666666666667,22
2.0,7.75,22
3.0,15.5,22
0.0,1.0333333333333334,23
1.0,3.4444444444444446,23
2.0,15.5,23
0.0,1.0333333333333334,24
1.0,5.166666666666667,24
5.0,15.5,24
0.0,1.0333333333333334,25
1.0,5.166666666666667,25
2.0,10.333333333333334,25
3.0,15.5,25
0.0,1.0333333333333334,26
1.0,3.4444444444444446,26
2.0,7.75,26
4.0,31.0,26
0.0,1.0333333333333334,27
1.0,3.875,27
2.0,15.5,27
0.0,1.0333333333333334,28
1.0,3.4444444444444446,28
2.0,10.333333333333334,28
3.0,15.5,28
4.0,31.0,28
0.0,1.0333333333333334,29
2.0,31.0,29
0.0,1.0333333333333334,30
1.0,3.875,30
2.0,31.0,30
0.0,1.0333333333333334,31
1.0,5.166666666666667,31
2.0,15.5,31
0.0,1.0333333333333334,32
1.0,5.166666666666667,32
2.0,7.75,32
3.0,10.333333333333334,32
4.0,31.0,32
0.0,1.0333333333333334,33
1.0,3.1,33
2.0,6.2,33
3.0,15.5,33
0.0,1.0333333333333334,34
1.0,3.4444444444444446,34
2.0,15.5,34
8.0,31.0,34
0.0,1.0333333333333334,35
1.0,3.1,35
4.0,10.333333333333334,35
17.0,31.0,35
0.0,1.0333333333333334,36
1.0,3.875,36
3.0,10.333333333333334,36
4.0,15.5,36
6.0,31.0,36
0.0,1.0333333333333334,37
1.0,6.2,37
3.0,15.5,37
4.0,31.0,37
0.0,1.0333333333333334,38
1.0,3.875,38
2.0,5.166666666666667,38
4.0,7.75,38
5.0,15.5,38
7.0,31.0,38
0.0,1.0333333333333334,39
1.0,10.333333333333334,39
2.0,15.5,39
3.0,31.0,39
0.0,1.0333333333333334,40
1.0,3.4444444444444446,40
2.0,10.333333333333334,40
0.0,1.0333333333333334,41
1.0,4.428571428571429,41
2.0,7.75,41
3.0,15.5,41
6.0,31.0,41
0.0,1.0333333333333334,42
1.0,3.4444444444444446,42
2.0,7.75,42
7.0,31.0,42
0.0,1.0333333333333334,43
1.0,3.1,43
2.0,7.75,43
3.0,10.333333333333334,43
10.0,31.0,43
0.0,1.0333333333333334,44
1.0,7.75,44
0.0,1.0333333333333334,45
1.0,2.8181818181818183,45
2.0,6.2,45
6.0,10.333333333333334,45
8.0,15.5,45
10.0,31.0,45
0.0,1.0333333333333334,46
1.0,3.1,46
2.0,7.75,46
4.0,15.5,46
5.0,31.0,46
0.0,1.0333333333333334,47
1.0,7.75,47
0.0,1.0333333333333334,48
1.0,3.875,48
2.0,6.2,48
3.0,7.75,48
4.0,15.5,48
8.0,31.0,48
0.0,1.0333333333333334,49
1.0,4.428571428571429,49
2.0,6.2,49
3.0,7.75,49
6.0,15.5,49
0.0,1.0333333333333334,50
1.0,5.166666666666667,50
2.0,10.333333333333334,50
0.0,1.0333333333333334,51
1.0,7.75,51
2.0,15.5,51
0.0,1.0333333333333334,52
2.0,10.333333333333334,52
4.0,15.5,52
0.0,1.0333333333333334,53
1.0,3.875,53
2.0,7.75,53
6.0,15.5,53
7.0,31.0,53
0.0,1.0333333333333334,54
1.0,4.428571428571429,54
2.0,15.5,54
3.0,31.0,54
0.0,1.0333333333333334,55
1.0,2.8181818181818183,55
2.0,3.875,55
3.0,10.333333333333334,55
8.0,31.0,55
0.0,1.0333333333333334,56
1.0,7.75,56
2.0,15.5,56
4.0,31.0,56
0.0,1.0333333333333334,57
1.0,7.75,57
2.0,10.333333333333334,57
3.0,31.0,57
0.0,1.0333333333333334,58
1.0,3.1,58
2.0,15.5,58
0.0,1.0333333333333334,59
1.0,3.875,59
2.0,15.5,59
8.0,31.0,59
0.0,1.0333333333333334,60
1.0,3.1,60
2.0,5.166666666666667,60
3.0,6.2,60
6.0,15.5,60
12.0,31.0,60
0.0,1.0333333333333334,61
1.0,7.75,61
3.0,31.0,61
0.0,1.0333333333333334,62
1.0,4.428571428571429,62
2.0,10.333333333333334,62
3.0,15.5,62
6.0,31.0,62
0.0,1.0333333333333334,63
1.0,10.333333333333334,63
3.0,31.0,63
0.0,1.0333333333333334,64
1.0,2.8181818181818183,64
2.0,5.166666666666667,64
3.0,15.5,64
4.0,31.0,64
0.0,1.0333333333333334,65
1.0,5.166666666666667,65
3.0,10.333333333333334,65
0.0,1.0333333333333334,66
1.0,7.75,66
2.0,31.0,66
0.0,1.0333333333333334,67
1.0,3.875,67
2.0,15.5,67
0.0,1.0333333333333334,68
1.0,3.4444444444444446,68
2.0,10.333333333333334,68
3.0,31.0,68
0.0,1.0333333333333334,69
1.0,4.428571428571429,69
2.0,5.166666666666667,69
3.0,10.333333333333334,69
5.0,31.0,69
0.0,1.0333333333333334,70
1.0,3.875,70
2.0,6.2,70
3.0,15.5,70
5.0,31.0,70
0.0,1.0333333333333334,71
1.0,3.1,71
2.0,3.875,71
3.0,7.75,71
0.0,1.0333333333333334,72
1.0,3.4444444444444446,72
2.0,10.333333333333334,72
3.0,31.0,72
0.0,1.0333333333333334,73
1.0,5.166666666666667,73
3.0,10.333333333333334,73
4.0,15.5,73
5.0,31.0,73
0.0,1.0333333333333334,74
1.0,2.8181818181818183,74
3.0,7.75,74
4.0,15.5,74
5.0,31.0,74
0.0,1.0333333333333334,75
1.0,10.333333333333334,75
4.0,31.0,75
0.0,1.0333333333333334,76
1.0,6.2,76
3.0,10.333333333333334,76
5.0,15.5,76
12.0,31.0,76
0.0,1.0333333333333334,77
1.0,7.75,77
4.0,15.5,77
5.0,31.0,77
0.0,1.0333333333333334,78
1.0,7.75,78
3.0,31.0,78
0.0,1.0333333333333334,79
1.0,3.875,79
3.0,31.0,79
0.0,1.0333333333333334,80
1.0,5.166666666666667,80
3.0,10.333333333333334,80
5.0,31.0,80
0.0,1.0333333333333334,81
1.0,6.2,81
3.0,10.333333333333334,81
0.0,1.0333333333333334,82
1.0,5.166666666666667,82
2.0,15.5,82
6.0,31.0,82
0.0,1.0333333333333334,83
1.0,6.2,83
2.0,7.75,83
3.0,15.5,83
4.0,31.0,83
0.0,1.0333333333333334,84
1.0,7.75,84
2.0,15.5,84
0.0,1.0333333333333334,85
1.0,4.428571428571429,85
2.0,7.75,85
3.0,10.333333333333334,85
5.0,31.0,85
0.0,1.0333333333333334,86
1.0,4.428571428571429,86
2.0,7.75,86
3.0,15.5,86
6.0,31.0,86
0.0,1.0333333333333334,87
1.0,3.4444444444444446,87
2.0,6.2,87
3.0,7.75,87
5.0,10.333333333333334,87
6.0,15.5,87
7.0,31.0,87
0.0,1.0333333333333334,88
1.0,5.166666666666667,88
2.0,15.5,88
3.0,31.0,88
0.0,1.0333333333333334,89
1.0,3.1,89
3.0,6.2,89
4.0,7.75,89
5.0,31.0,89
0.0,1.0333333333333334,90
1.0,3.4444444444444446,90
2.0,6.2,90
3.0,10.333333333333334,90
5.0,31.0,90
0.0,1.0333333333333334,91
1.0,4.428571428571429,91
4.0,31.0,91
0.0,1.0333333333333334,92
1.0,4.428571428571429,92
3.0,10.333333333333334,92
4.0,31.0,92
0.0,1.0333333333333334,93
1.0,5.166666666666667,93
2.0,7.75,93
3.0,15.5,93
4.0,31.0,93
0.0,1.0333333333333334,94
1.0,5.166666666666667,94
4.0,15.5,94
7.0,31.0,94
0.0,1.0333333333333334,95
1.0,3.875,95
2.0,31.0,95
0.0,1.0333333333333334,96
1.0,3.1,96
2.0,7.75,96
6.0,31.0,96
0.0,1.0333333333333334,97
1.0,7.75,97
3.0,10.333333333333334,97
4.0,15.5,97
0.0,1.0333333333333334,98
1.0,7.75,98
4.0,31.0,98
0.0,1.0333333333333334,99
1.0,5.166666666666667,99
2.0,7.75,99
5.0,31.0,99
0.0,1.0333333333333334,100
1.0,3.1,100
3.0,10.333333333333334,100
4.0,31.0,100
0.0,1.0333333333333334,101
1.0,3.1,101
4.0,7.75,101
5.0,10.333333333333334,101
6.0,15.5,101
8.0,31.0,101
0.0,1.0333333333333334,102
1.0,6.2,102
2.0,10.333333333333334,102
4.0,15.5,102
10.0,31.0,102
