days_over,return_period,subset
0.0,1.0333333333333334,1
1.0,2.2142857142857144,1
2.0,5.166666666666667,1
5.0,31.0,1
0.0,1.0333333333333334,2
1.0,1.7222222222222223,2
2.0,6.2,2
3.0,7.75,2
5.0,15.5,2
8.0,31.0,2
0.0,1.0333333333333334,3
1.0,1.9375,3
2.0,3.875,3
3.0,7.75,3
4.0,10.333333333333334,3
5.0,31.0,3
0.0,1.0333333333333334,4
1.0,2.3846153846153846,4
2.0,3.4444444444444446,4
3.0,5.166666666666667,4
4.0,6.2,4
5.0,7.75,4
6.0,15.5,4
9.0,31.0,4
0.0,1.0333333333333334,5
1.0,2.3846153846153846,5
3.0,10.333333333333334,5
4.0,15.5,5
0.0,1.0333333333333334,6
1.0,2.5833333333333335,6
2.0,5.166666666666667,6
3.0,7.75,6
6.0,31.0,6
0.0,1.0333333333333334,7
1.0,2.8181818181818183,7
2.0,4.428571428571429,7
3.0,7.75,7
5.0,15.5,7
0.0,1.0333333333333334,8
1.0,3.4444444444444446,8
2.0,7.75,8
6.0,15.5,8
8.0,31.0,8
0.0,1.0333333333333334,9
1.0,1.631578947368421,9
2.0,3.875,9
3.0,6.2,9
4.0,7.75,9
6.0,10.333333333333334,9
0.0,1.0333333333333334,10
1.0,1.4761904761904763,10
2.0,2.5833333333333335,10
3.0,7.75,10
4.0,31.0,10
0.0,1.0333333333333334,11
1.0,1.7222222222222223,11
2.0,4.428571428571429,11
5.0,15.5,11
21.0,31.0,11
0.0,1.0333333333333334,12
1.0,2.066666666666667,12
2.0,3.4444444444444446,12
3.0,7.75,12
5.0,31.0,12
0.0,1.0333333333333334,13
1.0,1.7222222222222223,13
2.0,3.875,13
3.0,15.5,13
4.0,31.0,13
0.0,1.0333333333333334,14
1.0,2.5833333333333335,14
2.0,7.75,14
9.0,31.0,14
0.0,1.0333333333333334,15
1.0,2.066666666666667,15
2.0,5.166666666666667,15
3.0,10.333333333333334,15
6.0,15.5,15
0.0,1.0333333333333334,16
1.0,1.9375,16
2.0,3.875,16
3.0,7.75,16
5.0,10.333333333333334,16
6.0,31.0,16
0.0,1.0333333333333334,17
1.0,1.631578947368421,17
2.0,2.8181818181818183,17
3.0,3.4444444444444446,17
4.0,5.166666666666667,17
5.0,7.75,17
6.0,10.333333333333334,17
0.0,1.0333333333333334,18
1.0,1.9375,18
2.0,3.1,18
3.0,6.2,18
5.0,15.5,18
0.0,1.0333333333333334,19
1.0,2.2142857142857144,19
2.0,6.2,19
6.0,31.0,19
0.0,1.0333333333333334,20
1.0,2.2142857142857144,20
2.0,5.166666666666667,20
3.0,7.75,20
4.0,15.5,20
0.0,1.0333333333333334,21
1.0,2.5833333333333335,21
2.0,5.166666666666667,21
3.0,6.2,21
4.0,7.75,21
0.0,1.0333333333333334,22
1.0,1.55,22
2.0,3.4444444444444446,22
3.0,15.5,22
0.0,1.0333333333333334,23
1.0,2.3846153846153846,23
2.0,4.428571428571429,23
3.0,5.166666666666667,23
4.0,10.333333333333334,23
7.0,31.0,23
0.0,1.0333333333333334,24
1.0,1.8235294117647058,24
2.0,3.875,24
3.0,7.75,24
5.0,10.333333333333334,24
0.0,1.0333333333333334,25
1.0,2.066666666666667,25
2.0,4.428571428571429,25
3.0,7.75,25
4.0,10.333333333333334,25
8.0,31.0,25
0.0,1.0333333333333334,26
1.0,2.5833333333333335,26
2.0,4.428571428571429,26
3.0,7.75,26
7.0,15.5,26
13.0,31.0,26
0.0,1.0333333333333334,27
1.0,2.5833333333333335,27
2.0,4.428571428571429,27
3.0,10.333333333333334,27
0.0,1.0333333333333334,28
1.0,2.2142857142857144,28
2.0,4.428571428571429,28
4.0,10.333333333333334,28
5.0,15.5,28
6.0,31.0,28
0.0,1.0333333333333334,29
1.0,1.8235294117647058,29
2.0,3.1,29
3.0,4.428571428571429,29
4.0,6.2,29
5.0,7.75,29
6.0,10.333333333333334,29
10.0,15.5,29
11.0,31.0,29
0.0,1.0333333333333334,30
1.0,4.428571428571429,30
2.0,7.75,30
3.0,15.5,30
4.0,31.0,30
0.0,1.0333333333333334,31
1.0,1.7222222222222223,31
2.0,3.1,31
3.0,5.166666666666667,31
4.0,31.0,31
0.0,1.0333333333333334,32
1.0,2.3846153846153846,32
2.0,10.333333333333334,32
3.0,15.5,32
7.0,31.0,32
0.0,1.0333333333333334,33
1.0,2.066666666666667,33
2.0,6.2,33
3.0,7.75,33
6.0,15.5,33
11.0,31.0,33
0.0,1.0333333333333334,34
1.0,1.4761904761904763,34
2.0,2.8181818181818183,34
3.0,5.166666666666667,34
4.0,15.5,34
5.0,31.0,34
0.0,1.0333333333333334,35
1.0,1.9375,35
2.0,4.428571428571429,35
3.0,6.2,35
4.0,10.333333333333334,35
5.0,15.5,35
6.0,31.0,35
0.0,1.0333333333333334,36
1.0,1.8235294117647058,36
2.0,3.875,36
3.0,7.75,36
4.0,31.0,36
0.0,1.0333333333333334,37
1.0,1.8235294117647058,37
2.0,6.2,37
3.0,10.333333333333334,37
5.0,31.0,37
0.0,1.0333333333333334,38
1.0,3.1,38
2.0,10.333333333333334,38
0.0,1.0333333333333334,39
1.0,2.3846153846153846,39
2.0,7.75,39
3.0,31.0,39
0.0,1.0333333333333334,40
1.0,2.3846153846153846,40
2.0,4.428571428571429,40
3.0,10.333333333333334,40
0.0,1.0333333333333334,41
1.0,1.8235294117647058,41
2.0,3.875,41
3.0,15.5,41
4.0,31.0,41
0.0,1.0333333333333334,42
1.0,1.8235294117647058,42
2.0,2.8181818181818183,42
3.0,15.5,42
4.0,31.0,42
0.0,1.0333333333333334,43
1.0,2.3846153846153846,43
2.0,4.428571428571429,43
3.0,15.5,43
