,days_over,return_period
0,0.0,1.0001
1,1.0,2.6985968699406366
2,2.0,5.362466487935657
3,3.0,9.552053486150907
4,4.0,16.31484502446982
5,5.0,27.62707182320442
6,6.0,42.19831223628692
7,7.0,65.79605263157895
8,8.0,95.24761904761905
9,9.0,133.34666666666666
10,10.0,208.35416666666666
11,11.0,263.1842105263158
12,12.0,400.04
13,13.0,625.0625
14,14.0,909.1818181818181
15,15.0,1250.125
16,31.0,10001.0
