,days_over,return_period
0,0.0,1.0001
1,1.0,6.262366938008767
2,2.0,12.579874213836478
3,3.0,21.36965811965812
4,4.0,34.36769759450172
5,5.0,50.766497461928935
6,6.0,74.08148148148148
7,7.0,99.01980198019803
8,8.0,140.85915492957747
9,9.0,181.83636363636364
10,10.0,243.9268292682927
11,11.0,303.06060606060606
12,12.0,400.04
13,13.0,500.05
14,14.0,666.7333333333333
15,15.0,909.1818181818181
16,16.0,1000.1
17,17.0,1428.7142857142858
18,18.0,3333.6666666666665
19,20.0,5000.5
20,24.0,10001.0
