days_over,return_period,subset
0.0,1.0333333333333334,1
1.0,1.8235294117647058,1
2.0,3.875,1
3.0,7.75,1
4.0,10.333333333333334,1
7.0,15.5,1
8.0,31.0,1
0.0,1.0333333333333334,2
1.0,1.631578947368421,2
2.0,3.4444444444444446,2
3.0,5.166666666666667,2
4.0,6.2,2
5.0,10.333333333333334,2
7.0,15.5,2
12.0,31.0,2
0.0,1.0333333333333334,3
1.0,2.066666666666667,3
2.0,5.166666666666667,3
3.0,6.2,3
6.0,15.5,3
28.0,31.0,3
0.0,1.0333333333333334,4
1.0,2.2142857142857144,4
2.0,3.875,4
3.0,10.333333333333334,4
5.0,31.0,4
0.0,1.0333333333333334,5
1.0,1.631578947368421,5
2.0,2.5833333333333335,5
3.0,6.2,5
4.0,7.75,5
7.0,15.5,5
10.0,31.0,5
0.0,1.0333333333333334,6
1.0,1.7222222222222223,6
2.0,2.8181818181818183,6
3.0,5.166666666666667,6
4.0,15.5,6
5.0,31.0,6
0.0,1.0333333333333334,7
1.0,1.8235294117647058,7
2.0,2.3846153846153846,7
3.0,5.166666666666667,7
4.0,7.75,7
5.0,10.333333333333334,7
9.0,15.5,7
0.0,1.0333333333333334,8
1.0,1.8235294117647058,8
2.0,3.1,8
3.0,6.2,8
4.0,10.333333333333334,8
7.0,15.5,8
8.0,31.0,8
0.0,1.0333333333333334,9
1.0,1.4090909090909092,9
2.0,1.8235294117647058,9
3.0,3.875,9
5.0,7.75,9
6.0,15.5,9
8.0,31.0,9
0.0,1.0333333333333334,10
1.0,1.7222222222222223,10
2.0,3.4444444444444446,10
3.0,6.2,10
5.0,31.0,10
0.0,1.0333333333333334,11
1.0,1.9375,11
2.0,3.4444444444444446,11
3.0,6.2,11
4.0,15.5,11
6.0,31.0,11
0.0,1.0333333333333334,12
1.0,1.4761904761904763,12
2.0,2.5833333333333335,12
3.0,3.875,12
4.0,7.75,12
5.0,10.333333333333334,12
6.0,15.5,12
12.0,31.0,12
0.0,1.0333333333333334,13
1.0,1.8235294117647058,13
2.0,3.1,13
3.0,6.2,13
0.0,1.0333333333333334,14
1.0,1.55,14
2.0,2.3846153846153846,14
3.0,3.4444444444444446,14
4.0,5.166666666666667,14
5.0,10.333333333333334,14
6.0,15.5,14
9.0,31.0,14
0.0,1.0333333333333334,15
1.0,1.631578947368421,15
2.0,3.1,15
3.0,6.2,15
4.0,10.333333333333334,15
5.0,31.0,15
0.0,1.0333333333333334,16
1.0,1.631578947368421,16
2.0,3.4444444444444446,16
3.0,6.2,16
4.0,7.75,16
5.0,15.5,16
0.0,1.0333333333333334,17
1.0,1.8235294117647058,17
2.0,3.4444444444444446,17
3.0,5.166666666666667,17
4.0,10.333333333333334,17
5.0,15.5,17
6.0,31.0,17
0.0,1.0333333333333334,18
1.0,2.3846153846153846,18
2.0,3.4444444444444446,18
3.0,4.428571428571429,18
4.0,6.2,18
5.0,10.333333333333334,18
14.0,31.0,18
0.0,1.0333333333333334,19
1.0,1.4761904761904763,19
2.0,2.066666666666667,19
3.0,3.4444444444444446,19
4.0,6.2,19
8.0,15.5,19
9.0,31.0,19
0.0,1.0333333333333334,20
1.0,1.631578947368421,20
2.0,2.5833333333333335,20
3.0,3.875,20
4.0,6.2,20
5.0,7.75,20
8.0,15.5,20
10.0,31.0,20
0.0,1.0333333333333334,21
1.0,1.8235294117647058,21
2.0,3.4444444444444446,21
3.0,10.333333333333334,21
4.0,15.5,21
0.0,1.0333333333333334,22
1.0,1.4090909090909092,22
2.0,2.066666666666667,22
3.0,5.166666666666667,22
4.0,10.333333333333334,22
7.0,15.5,22
9.0,31.0,22
0.0,1.0333333333333334,23
1.0,1.7222222222222223,23
2.0,2.8181818181818183,23
3.0,3.875,23
4.0,6.2,23
0.0,1.0333333333333334,24
1.0,1.9375,24
2.0,3.4444444444444446,24
3.0,7.75,24
4.0,10.333333333333334,24
0.0,1.0333333333333334,25
1.0,1.631578947368421,25
2.0,3.1,25
3.0,6.2,25
4.0,10.333333333333334,25
5.0,15.5,25
9.0,31.0,25
0.0,1.0333333333333334,26
1.0,1.8235294117647058,26
2.0,2.8181818181818183,26
3.0,4.428571428571429,26
5.0,15.5,26
6.0,31.0,26
0.0,1.0333333333333334,27
1.0,2.066666666666667,27
2.0,3.875,27
3.0,15.5,27
6.0,31.0,27
0.0,1.0333333333333334,28
1.0,1.631578947368421,28
2.0,2.3846153846153846,28
3.0,6.2,28
4.0,10.333333333333334,28
0.0,1.0333333333333334,29
1.0,2.3846153846153846,29
2.0,4.428571428571429,29
3.0,7.75,29
4.0,10.333333333333334,29
6.0,15.5,29
8.0,31.0,29
0.0,1.0333333333333334,30
1.0,1.631578947368421,30
2.0,2.5833333333333335,30
3.0,5.166666666666667,30
4.0,10.333333333333334,30
7.0,15.5,30
14.0,31.0,30
0.0,1.0333333333333334,31
1.0,1.631578947368421,31
2.0,3.875,31
3.0,10.333333333333334,31
5.0,15.5,31
10.0,31.0,31
0.0,1.0333333333333334,32
1.0,1.9375,32
2.0,2.8181818181818183,32
3.0,4.428571428571429,32
4.0,6.2,32
6.0,7.75,32
8.0,31.0,32
0.0,1.0333333333333334,33
1.0,2.3846153846153846,33
2.0,3.4444444444444446,33
3.0,6.2,33
4.0,15.5,33
10.0,31.0,33
0.0,1.0333333333333334,34
1.0,1.8235294117647058,34
2.0,2.5833333333333335,34
3.0,3.875,34
4.0,7.75,34
10.0,31.0,34
0.0,1.0333333333333334,35
1.0,1.8235294117647058,35
2.0,2.8181818181818183,35
3.0,7.75,35
5.0,15.5,35
7.0,31.0,35
0.0,1.0333333333333334,36
1.0,1.8235294117647058,36
2.0,6.2,36
4.0,15.5,36
0.0,1.0333333333333334,37
1.0,2.2142857142857144,37
2.0,3.875,37
3.0,5.166666666666667,37
4.0,7.75,37
6.0,10.333333333333334,37
11.0,31.0,37
0.0,1.0333333333333334,38
1.0,1.9375,38
2.0,2.8181818181818183,38
3.0,4.428571428571429,38
6.0,10.333333333333334,38
0.0,1.0333333333333334,39
1.0,2.3846153846153846,39
2.0,3.1,39
3.0,4.428571428571429,39
4.0,7.75,39
10.0,31.0,39
0.0,1.0333333333333334,40
1.0,3.4444444444444446,40
2.0,4.428571428571429,40
3.0,7.75,40
4.0,10.333333333333334,40
8.0,15.5,40
0.0,1.0333333333333334,41
1.0,1.8235294117647058,41
2.0,3.4444444444444446,41
4.0,7.75,41
5.0,10.333333333333334,41
6.0,15.5,41
7.0,31.0,41
0.0,1.0333333333333334,42
1.0,2.3846153846153846,42
2.0,4.428571428571429,42
3.0,6.2,42
5.0,15.5,42
0.0,1.0333333333333334,43
1.0,1.631578947368421,43
2.0,3.4444444444444446,43
3.0,7.75,43
6.0,31.0,43
0.0,1.0333333333333334,44
1.0,1.7222222222222223,44
2.0,3.4444444444444446,44
3.0,6.2,44
4.0,10.333333333333334,44
16.0,31.0,44
0.0,1.0333333333333334,45
1.0,2.2142857142857144,45
2.0,4.428571428571429,45
3.0,7.75,45
4.0,15.5,45
8.0,31.0,45
0.0,1.0333333333333334,46
1.0,2.2142857142857144,46
2.0,2.8181818181818183,46
3.0,4.428571428571429,46
4.0,7.75,46
7.0,15.5,46
9.0,31.0,46
0.0,1.0333333333333334,47
1.0,2.5833333333333335,47
2.0,6.2,47
6.0,15.5,47
7.0,31.0,47
0.0,1.0333333333333334,48
1.0,1.631578947368421,48
2.0,3.1,48
3.0,6.2,48
4.0,7.75,48
5.0,10.333333333333334,48
6.0,31.0,48
0.0,1.0333333333333334,49
1.0,1.55,49
2.0,2.8181818181818183,49
3.0,7.75,49
4.0,15.5,49
0.0,1.0333333333333334,50
1.0,2.2142857142857144,50
2.0,3.4444444444444446,50
4.0,7.75,50
9.0,31.0,50
0.0,1.0333333333333334,51
1.0,3.1,51
2.0,10.333333333333334,51
3.0,31.0,51
0.0,1.0333333333333334,52
1.0,1.9375,52
2.0,3.875,52
3.0,5.166666666666667,52
7.0,10.333333333333334,52
8.0,31.0,52
0.0,1.0333333333333334,53
1.0,1.631578947368421,53
2.0,2.5833333333333335,53
3.0,2.8181818181818183,53
4.0,6.2,53
5.0,10.333333333333334,53
6.0,31.0,53
0.0,1.0333333333333334,54
1.0,2.066666666666667,54
2.0,3.4444444444444446,54
3.0,6.2,54
6.0,15.5,54
9.0,31.0,54
0.0,1.0333333333333334,55
1.0,1.8235294117647058,55
2.0,3.875,55
3.0,7.75,55
4.0,31.0,55
0.0,1.0333333333333334,56
1.0,1.9375,56
2.0,3.875,56
3.0,5.166666666666667,56
4.0,10.333333333333334,56
6.0,15.5,56
9.0,31.0,56
0.0,1.0333333333333334,57
1.0,1.8235294117647058,57
2.0,2.5833333333333335,57
3.0,6.2,57
5.0,10.333333333333334,57
6.0,15.5,57
7.0,31.0,57
0.0,1.0333333333333334,58
1.0,1.9375,58
2.0,3.875,58
3.0,6.2,58
4.0,10.333333333333334,58
6.0,15.5,58
12.0,31.0,58
0.0,1.0333333333333334,59
1.0,2.066666666666667,59
2.0,4.428571428571429,59
3.0,6.2,59
4.0,7.75,59
5.0,31.0,59
0.0,1.0333333333333334,60
1.0,1.8235294117647058,60
2.0,3.875,60
3.0,5.166666666666667,60
4.0,7.75,60
5.0,10.333333333333334,60
6.0,15.5,60
8.0,31.0,60
0.0,1.0333333333333334,61
1.0,2.2142857142857144,61
2.0,4.428571428571429,61
3.0,10.333333333333334,61
5.0,15.5,61
7.0,31.0,61
0.0,1.0333333333333334,62
1.0,1.7222222222222223,62
2.0,3.4444444444444446,62
3.0,6.2,62
5.0,10.333333333333334,62
6.0,31.0,62
0.0,1.0333333333333334,63
1.0,1.3478260869565217,63
2.0,2.3846153846153846,63
3.0,3.875,63
4.0,4.428571428571429,63
5.0,10.333333333333334,63
7.0,31.0,63
0.0,1.0333333333333334,64
1.0,2.2142857142857144,64
2.0,3.875,64
3.0,10.333333333333334,64
0.0,1.0333333333333334,65
1.0,1.9375,65
2.0,2.5833333333333335,65
3.0,4.428571428571429,65
4.0,7.75,65
10.0,10.333333333333334,65
0.0,1.0333333333333334,66
1.0,2.2142857142857144,66
2.0,3.4444444444444446,66
3.0,7.75,66
6.0,15.5,66
8.0,31.0,66
0.0,1.0333333333333334,67
1.0,1.8235294117647058,67
2.0,3.4444444444444446,67
3.0,6.2,67
4.0,31.0,67
0.0,1.0333333333333334,68
1.0,2.3846153846153846,68
2.0,3.4444444444444446,68
3.0,5.166666666666667,68
4.0,10.333333333333334,68
8.0,15.5,68
10.0,31.0,68
0.0,1.0333333333333334,69
1.0,1.55,69
2.0,2.5833333333333335,69
3.0,3.875,69
4.0,5.166666666666667,69
5.0,15.5,69
6.0,31.0,69
0.0,1.0333333333333334,70
1.0,1.9375,70
2.0,4.428571428571429,70
3.0,7.75,70
4.0,31.0,70
0.0,1.0333333333333334,71
1.0,2.066666666666667,71
2.0,3.875,71
3.0,6.2,71
4.0,10.333333333333334,71
5.0,15.5,71
0.0,1.0333333333333334,72
1.0,2.2142857142857144,72
3.0,3.4444444444444446,72
5.0,10.333333333333334,72
6.0,15.5,72
0.0,1.0333333333333334,73
1.0,1.8235294117647058,73
2.0,3.875,73
3.0,7.75,73
4.0,10.333333333333334,73
5.0,15.5,73
6.0,31.0,73
0.0,1.0333333333333334,74
1.0,1.55,74
2.0,4.428571428571429,74
3.0,7.75,74
4.0,10.333333333333334,74
5.0,31.0,74
0.0,1.0333333333333334,75
1.0,1.9375,75
2.0,5.166666666666667,75
3.0,6.2,75
4.0,10.333333333333334,75
5.0,15.5,75
0.0,1.0333333333333334,76
1.0,1.7222222222222223,76
2.0,2.8181818181818183,76
3.0,3.875,76
4.0,7.75,76
5.0,10.333333333333334,76
11.0,15.5,76
20.0,31.0,76
0.0,1.0333333333333334,77
1.0,2.2142857142857144,77
2.0,5.166666666666667,77
3.0,10.333333333333334,77
5.0,15.5,77
7.0,31.0,77
0.0,1.0333333333333334,78
1.0,1.8235294117647058,78
2.0,4.428571428571429,78
3.0,7.75,78
5.0,15.5,78
0.0,1.0333333333333334,79
1.0,2.066666666666667,79
2.0,3.4444444444444446,79
3.0,5.166666666666667,79
4.0,10.333333333333334,79
11.0,31.0,79
0.0,1.0333333333333334,80
1.0,1.8235294117647058,80
2.0,2.5833333333333335,80
3.0,5.166666666666667,80
4.0,10.333333333333334,80
6.0,15.5,80
8.0,31.0,80
0.0,1.0333333333333334,81
1.0,1.7222222222222223,81
2.0,5.166666666666667,81
3.0,7.75,81
5.0,15.5,81
6.0,31.0,81
0.0,1.0333333333333334,82
1.0,1.631578947368421,82
2.0,2.3846153846153846,82
5.0,15.5,82
9.0,31.0,82
0.0,1.0333333333333334,83
1.0,2.3846153846153846,83
2.0,4.428571428571429,83
5.0,15.5,83
8.0,31.0,83
0.0,1.0333333333333334,84
1.0,2.2142857142857144,84
2.0,3.4444444444444446,84
3.0,6.2,84
4.0,15.5,84
12.0,31.0,84
0.0,1.0333333333333334,85
1.0,1.55,85
2.0,3.1,85
3.0,6.2,85
4.0,7.75,85
6.0,10.333333333333334,85
7.0,15.5,85
8.0,31.0,85
0.0,1.0333333333333334,86
1.0,1.8235294117647058,86
2.0,3.4444444444444446,86
3.0,7.75,86
4.0,10.333333333333334,86
5.0,15.5,86
6.0,31.0,86
0.0,1.0333333333333334,87
1.0,1.631578947368421,87
2.0,3.875,87
3.0,10.333333333333334,87
5.0,15.5,87
7.0,31.0,87
0.0,1.0333333333333334,88
1.0,1.55,88
2.0,2.5833333333333335,88
3.0,6.2,88
4.0,10.333333333333334,88
0.0,1.0333333333333334,89
1.0,2.066666666666667,89
2.0,3.4444444444444446,89
3.0,7.75,89
6.0,15.5,89
8.0,31.0,89
0.0,1.0333333333333334,90
1.0,1.9375,90
2.0,3.875,90
3.0,7.75,90
4.0,10.333333333333334,90
6.0,15.5,90
0.0,1.0333333333333334,91
1.0,1.8235294117647058,91
2.0,5.166666666666667,91
3.0,6.2,91
4.0,10.333333333333334,91
5.0,15.5,91
11.0,31.0,91
0.0,1.0333333333333334,92
1.0,1.3478260869565217,92
2.0,3.1,92
3.0,6.2,92
6.0,10.333333333333334,92
10.0,15.5,92
15.0,31.0,92
0.0,1.0333333333333334,93
1.0,2.2142857142857144,93
2.0,5.166666666666667,93
3.0,15.5,93
5.0,31.0,93
0.0,1.0333333333333334,94
1.0,2.066666666666667,94
2.0,3.875,94
3.0,6.2,94
4.0,7.75,94
5.0,10.333333333333334,94
7.0,15.5,94
10.0,31.0,94
0.0,1.0333333333333334,95
1.0,1.8235294117647058,95
2.0,3.1,95
3.0,6.2,95
4.0,10.333333333333334,95
5.0,15.5,95
7.0,31.0,95
0.0,1.0333333333333334,96
1.0,1.631578947368421,96
2.0,4.428571428571429,96
3.0,7.75,96
5.0,10.333333333333334,96
6.0,31.0,96
0.0,1.0333333333333334,97
1.0,2.2142857142857144,97
2.0,3.875,97
3.0,5.166666666666667,97
4.0,7.75,97
5.0,10.333333333333334,97
8.0,31.0,97
0.0,1.0333333333333334,98
1.0,1.55,98
2.0,4.428571428571429,98
3.0,7.75,98
5.0,15.5,98
