days_over,return_period,subset
0.0,1.0333333333333334,1.0
1.0,2.066666666666667,1.0
2.0,10.333333333333334,1.0
7.0,31.0,1.0
0.0,1.0333333333333334,2.0
1.0,2.3846153846153846,2.0
2.0,4.428571428571429,2.0
4.0,7.75,2.0
5.0,10.333333333333334,2.0
9.0,15.5,2.0
13.0,31.0,2.0
0.0,1.0333333333333334,3.0
1.0,2.2142857142857144,3.0
2.0,3.1,3.0
3.0,5.166666666666667,3.0
6.0,10.333333333333334,3.0
10.0,15.5,3.0
20.0,31.0,3.0
0.0,1.0333333333333334,4.0
1.0,2.3846153846153846,4.0
2.0,4.428571428571429,4.0
4.0,7.75,4.0
5.0,10.333333333333334,4.0
10.0,15.5,4.0
0.0,1.0333333333333334,5.0
1.0,1.9375,5.0
2.0,3.875,5.0
3.0,7.75,5.0
4.0,31.0,5.0
0.0,1.0333333333333334,6.0
1.0,2.8181818181818183,6.0
2.0,7.75,6.0
3.0,10.333333333333334,6.0
5.0,15.5,6.0
15.0,31.0,6.0
0.0,1.0333333333333334,7.0
1.0,2.2142857142857144,7.0
2.0,6.2,7.0
3.0,7.75,7.0
4.0,10.333333333333334,7.0
5.0,15.5,7.0
10.0,31.0,7.0
0.0,1.0333333333333334,8.0
1.0,2.066666666666667,8.0
2.0,3.4444444444444446,8.0
3.0,4.428571428571429,8.0
5.0,7.75,8.0
6.0,10.333333333333334,8.0
7.0,15.5,8.0
8.0,31.0,8.0
0.0,1.0333333333333334,9.0
1.0,3.4444444444444446,9.0
3.0,15.5,9.0
9.0,31.0,9.0
0.0,1.0333333333333334,10.0
1.0,3.4444444444444446,10.0
3.0,31.0,10.0
0.0,1.0333333333333334,11.0
1.0,3.875,11.0
2.0,6.2,11.0
3.0,7.75,11.0
4.0,15.5,11.0
0.0,1.0333333333333334,12.0
1.0,2.5833333333333335,12.0
2.0,3.875,12.0
3.0,5.166666666666667,12.0
4.0,7.75,12.0
5.0,31.0,12.0
0.0,1.0333333333333334,13.0
1.0,2.3846153846153846,13.0
3.0,6.2,13.0
4.0,15.5,13.0
0.0,1.0333333333333334,14.0
1.0,2.066666666666667,14.0
2.0,2.8181818181818183,14.0
3.0,6.2,14.0
4.0,10.333333333333334,14.0
6.0,15.5,14.0
7.0,31.0,14.0
0.0,1.0333333333333334,15.0
1.0,2.066666666666667,15.0
2.0,2.8181818181818183,15.0
3.0,5.166666666666667,15.0
4.0,6.2,15.0
5.0,7.75,15.0
6.0,10.333333333333334,15.0
7.0,15.5,15.0
12.0,31.0,15.0
0.0,1.0333333333333334,16.0
1.0,3.4444444444444446,16.0
2.0,7.75,16.0
3.0,15.5,16.0
0.0,1.0333333333333334,17.0
1.0,2.066666666666667,17.0
2.0,3.4444444444444446,17.0
3.0,10.333333333333334,17.0
4.0,15.5,17.0
5.0,31.0,17.0
0.0,1.0333333333333334,18.0
1.0,2.3846153846153846,18.0
2.0,3.875,18.0
5.0,7.75,18.0
6.0,10.333333333333334,18.0
7.0,15.5,18.0
8.0,31.0,18.0
0.0,1.0333333333333334,19.0
1.0,2.3846153846153846,19.0
2.0,4.428571428571429,19.0
3.0,10.333333333333334,19.0
9.0,15.5,19.0
11.0,31.0,19.0
0.0,1.0333333333333334,20.0
1.0,2.3846153846153846,20.0
2.0,5.166666666666667,20.0
4.0,10.333333333333334,20.0
6.0,15.5,20.0
7.0,31.0,20.0
0.0,1.0333333333333334,21.0
1.0,2.3846153846153846,21.0
2.0,3.875,21.0
3.0,6.2,21.0
4.0,7.75,21.0
5.0,10.333333333333334,21.0
9.0,15.5,21.0
13.0,31.0,21.0
0.0,1.0333333333333334,22.0
1.0,2.5833333333333335,22.0
2.0,3.4444444444444446,22.0
3.0,4.428571428571429,22.0
4.0,5.166666666666667,22.0
5.0,7.75,22.0
6.0,15.5,22.0
10.0,31.0,22.0
0.0,1.0333333333333334,23.0
1.0,2.8181818181818183,23.0
2.0,5.166666666666667,23.0
3.0,10.333333333333334,23.0
4.0,15.5,23.0
0.0,1.0333333333333334,24.0
1.0,3.1,24.0
2.0,4.428571428571429,24.0
3.0,7.75,24.0
4.0,15.5,24.0
7.0,31.0,24.0
0.0,1.0333333333333334,25.0
1.0,2.066666666666667,25.0
2.0,3.4444444444444446,25.0
3.0,4.428571428571429,25.0
4.0,6.2,25.0
5.0,7.75,25.0
8.0,10.333333333333334,25.0
12.0,31.0,25.0
0.0,1.0333333333333334,26.0
1.0,1.9375,26.0
2.0,3.875,26.0
3.0,5.166666666666667,26.0
7.0,15.5,26.0
10.0,31.0,26.0
0.0,1.0333333333333334,27.0
1.0,1.9375,27.0
2.0,3.4444444444444446,27.0
3.0,6.2,27.0
4.0,7.75,27.0
5.0,10.333333333333334,27.0
6.0,15.5,27.0
0.0,1.0333333333333334,28.0
1.0,3.1,28.0
2.0,5.166666666666667,28.0
3.0,6.2,28.0
5.0,31.0,28.0
0.0,1.0333333333333334,29.0
1.0,3.1,29.0
2.0,5.166666666666667,29.0
3.0,7.75,29.0
8.0,10.333333333333334,29.0
9.0,15.5,29.0
0.0,1.0333333333333334,30.0
1.0,2.8181818181818183,30.0
2.0,5.166666666666667,30.0
3.0,6.2,30.0
4.0,10.333333333333334,30.0
6.0,31.0,30.0
0.0,1.0333333333333334,31.0
1.0,2.2142857142857144,31.0
2.0,6.2,31.0
4.0,10.333333333333334,31.0
5.0,15.5,31.0
17.0,31.0,31.0
0.0,1.0333333333333334,32.0
1.0,2.3846153846153846,32.0
