days_over,return_period,subset
0.0,1.0333333333333334,1
1.0,2.066666666666667,1
2.0,3.875,1
4.0,7.75,1
5.0,31.0,1
0.0,1.0333333333333334,2
1.0,3.875,2
2.0,10.333333333333334,2
0.0,1.0333333333333334,3
1.0,2.3846153846153846,3
2.0,3.1,3
3.0,5.166666666666667,3
4.0,6.2,3
7.0,10.333333333333334,3
9.0,31.0,3
0.0,1.0333333333333334,4
1.0,2.2142857142857144,4
2.0,3.4444444444444446,4
3.0,10.333333333333334,4
5.0,15.5,4
9.0,31.0,4
0.0,1.0333333333333334,5
1.0,3.1,5
2.0,3.875,5
9.0,31.0,5
0.0,1.0333333333333334,6
1.0,5.166666666666667,6
2.0,6.2,6
4.0,10.333333333333334,6
7.0,31.0,6
0.0,1.0333333333333334,7
1.0,3.4444444444444446,7
2.0,10.333333333333334,7
5.0,31.0,7
0.0,1.0333333333333334,8
1.0,2.5833333333333335,8
2.0,3.875,8
3.0,6.2,8
4.0,7.75,8
5.0,15.5,8
10.0,31.0,8
0.0,1.0333333333333334,9
1.0,2.3846153846153846,9
2.0,4.428571428571429,9
3.0,7.75,9
6.0,15.5,9
7.0,31.0,9
0.0,1.0333333333333334,10
1.0,2.5833333333333335,10
2.0,7.75,10
4.0,31.0,10
0.0,1.0333333333333334,11
1.0,3.1,11
3.0,10.333333333333334,11
4.0,31.0,11
0.0,1.0333333333333334,12
1.0,2.066666666666667,12
2.0,4.428571428571429,12
3.0,15.5,12
6.0,31.0,12
0.0,1.0333333333333334,13
1.0,2.5833333333333335,13
2.0,4.428571428571429,13
3.0,10.333333333333334,13
4.0,15.5,13
5.0,31.0,13
0.0,1.0333333333333334,14
1.0,2.2142857142857144,14
2.0,3.4444444444444446,14
3.0,6.2,14
4.0,7.75,14
5.0,31.0,14
0.0,1.0333333333333334,15
1.0,1.8235294117647058,15
2.0,4.428571428571429,15
3.0,10.333333333333334,15
5.0,31.0,15
0.0,1.0333333333333334,16
1.0,2.3846153846153846,16
2.0,6.2,16
3.0,10.333333333333334,16
6.0,31.0,16
0.0,1.0333333333333334,17
1.0,2.066666666666667,17
2.0,7.75,17
4.0,15.5,17
0.0,1.0333333333333334,18
1.0,3.4444444444444446,18
2.0,10.333333333333334,18
3.0,15.5,18
4.0,31.0,18
0.0,1.0333333333333334,19
1.0,1.8235294117647058,19
2.0,3.4444444444444446,19
3.0,6.2,19
5.0,10.333333333333334,19
0.0,1.0333333333333334,20
1.0,2.3846153846153846,20
2.0,5.166666666666667,20
3.0,10.333333333333334,20
0.0,1.0333333333333334,21
1.0,2.5833333333333335,21
2.0,5.166666666666667,21
3.0,15.5,21
4.0,31.0,21
0.0,1.0333333333333334,22
1.0,2.2142857142857144,22
2.0,6.2,22
5.0,15.5,22
10.0,31.0,22
0.0,1.0333333333333334,23
1.0,3.4444444444444446,23
2.0,7.75,23
3.0,10.333333333333334,23
4.0,15.5,23
0.0,1.0333333333333334,24
1.0,2.8181818181818183,24
2.0,5.166666666666667,24
3.0,7.75,24
4.0,10.333333333333334,24
5.0,15.5,24
6.0,31.0,24
0.0,1.0333333333333334,25
1.0,2.2142857142857144,25
2.0,3.875,25
3.0,5.166666666666667,25
4.0,6.2,25
5.0,7.75,25
6.0,15.5,25
8.0,31.0,25
0.0,1.0333333333333334,26
1.0,2.5833333333333335,26
2.0,10.333333333333334,26
5.0,31.0,26
0.0,1.0333333333333334,27
1.0,2.8181818181818183,27
2.0,6.2,27
3.0,10.333333333333334,27
4.0,31.0,27
0.0,1.0333333333333334,28
1.0,2.5833333333333335,28
2.0,5.166666666666667,28
3.0,10.333333333333334,28
4.0,15.5,28
5.0,31.0,28
0.0,1.0333333333333334,29
1.0,1.7222222222222223,29
2.0,3.875,29
3.0,7.75,29
5.0,15.5,29
0.0,1.0333333333333334,30
1.0,2.3846153846153846,30
2.0,10.333333333333334,30
3.0,31.0,30
0.0,1.0333333333333334,31
1.0,2.3846153846153846,31
2.0,3.875,31
3.0,10.333333333333334,31
9.0,31.0,31
0.0,1.0333333333333334,32
1.0,2.3846153846153846,32
2.0,3.4444444444444446,32
3.0,5.166666666666667,32
4.0,7.75,32
6.0,10.333333333333334,32
7.0,15.5,32
0.0,1.0333333333333334,33
1.0,3.1,33
3.0,10.333333333333334,33
5.0,15.5,33
10.0,31.0,33
0.0,1.0333333333333334,34
1.0,2.5833333333333335,34
2.0,5.166666666666667,34
3.0,7.75,34
0.0,1.0333333333333334,35
1.0,3.1,35
2.0,10.333333333333334,35
5.0,15.5,35
0.0,1.0333333333333334,36
1.0,2.3846153846153846,36
2.0,6.2,36
3.0,7.75,36
4.0,10.333333333333334,36
5.0,31.0,36
0.0,1.0333333333333334,37
1.0,2.3846153846153846,37
2.0,6.2,37
3.0,15.5,37
0.0,1.0333333333333334,38
1.0,2.3846153846153846,38
2.0,5.166666666666667,38
3.0,31.0,38
0.0,1.0333333333333334,39
1.0,2.3846153846153846,39
2.0,6.2,39
5.0,15.5,39
6.0,31.0,39
0.0,1.0333333333333334,40
1.0,3.4444444444444446,40
3.0,15.5,40
4.0,31.0,40
0.0,1.0333333333333334,41
1.0,2.3846153846153846,41
2.0,6.2,41
3.0,7.75,41
4.0,10.333333333333334,41
5.0,15.5,41
9.0,31.0,41
0.0,1.0333333333333334,42
1.0,2.3846153846153846,42
2.0,5.166666666666667,42
3.0,7.75,42
5.0,31.0,42
0.0,1.0333333333333334,43
1.0,3.4444444444444446,43
2.0,31.0,43
0.0,1.0333333333333334,44
1.0,3.875,44
2.0,10.333333333333334,44
3.0,31.0,44
0.0,1.0333333333333334,45
1.0,1.7222222222222223,45
2.0,3.875,45
3.0,5.166666666666667,45
4.0,7.75,45
0.0,1.0333333333333334,46
1.0,1.631578947368421,46
2.0,4.428571428571429,46
3.0,15.5,46
0.0,1.0333333333333334,47
1.0,2.8181818181818183,47
2.0,10.333333333333334,47
5.0,15.5,47
0.0,1.0333333333333334,48
1.0,2.8181818181818183,48
2.0,6.2,48
3.0,15.5,48
4.0,31.0,48
0.0,1.0333333333333334,49
1.0,3.875,49
2.0,10.333333333333334,49
3.0,31.0,49
0.0,1.0333333333333334,50
1.0,3.4444444444444446,50
2.0,5.166666666666667,50
3.0,15.5,50
4.0,31.0,50
0.0,1.0333333333333334,51
1.0,2.5833333333333335,51
2.0,3.875,51
3.0,7.75,51
4.0,10.333333333333334,51
6.0,15.5,51
7.0,31.0,51
0.0,1.0333333333333334,52
1.0,2.5833333333333335,52
2.0,4.428571428571429,52
3.0,10.333333333333334,52
5.0,15.5,52
0.0,1.0333333333333334,53
1.0,3.4444444444444446,53
3.0,7.75,53
4.0,10.333333333333334,53
7.0,31.0,53
0.0,1.0333333333333334,54
1.0,2.066666666666667,54
2.0,3.875,54
3.0,10.333333333333334,54
4.0,31.0,54
0.0,1.0333333333333334,55
1.0,2.8181818181818183,55
2.0,6.2,55
4.0,15.5,55
7.0,31.0,55
0.0,1.0333333333333334,56
1.0,2.2142857142857144,56
2.0,7.75,56
5.0,15.5,56
10.0,31.0,56
0.0,1.0333333333333334,57
1.0,2.5833333333333335,57
2.0,6.2,57
3.0,15.5,57
7.0,31.0,57
0.0,1.0333333333333334,58
1.0,1.7222222222222223,58
2.0,3.4444444444444446,58
3.0,10.333333333333334,58
5.0,31.0,58
0.0,1.0333333333333334,59
1.0,1.8235294117647058,59
2.0,6.2,59
3.0,15.5,59
8.0,31.0,59
0.0,1.0333333333333334,60
1.0,2.2142857142857144,60
2.0,3.875,60
3.0,7.75,60
6.0,31.0,60
0.0,1.0333333333333334,61
1.0,2.8181818181818183,61
2.0,5.166666666666667,61
3.0,15.5,61
4.0,31.0,61
0.0,1.0333333333333334,62
1.0,1.8235294117647058,62
2.0,4.428571428571429,62
3.0,10.333333333333334,62
6.0,31.0,62
0.0,1.0333333333333334,63
1.0,2.066666666666667,63
2.0,4.428571428571429,63
3.0,15.5,63
5.0,31.0,63
0.0,1.0333333333333334,64
1.0,2.8181818181818183,64
2.0,4.428571428571429,64
3.0,10.333333333333334,64
4.0,15.5,64
0.0,1.0333333333333334,65
1.0,2.8181818181818183,65
2.0,7.75,65
5.0,31.0,65
0.0,1.0333333333333334,66
1.0,3.4444444444444446,66
2.0,7.75,66
3.0,10.333333333333334,66
6.0,15.5,66
11.0,31.0,66
0.0,1.0333333333333334,67
1.0,2.3846153846153846,67
2.0,4.428571428571429,67
3.0,31.0,67
0.0,1.0333333333333334,68
1.0,2.5833333333333335,68
2.0,7.75,68
8.0,15.5,68
11.0,31.0,68
0.0,1.0333333333333334,69
1.0,1.8235294117647058,69
2.0,3.4444444444444446,69
3.0,7.75,69
4.0,10.333333333333334,69
5.0,15.5,69
0.0,1.0333333333333334,70
1.0,3.875,70
2.0,4.428571428571429,70
3.0,10.333333333333334,70
4.0,31.0,70
0.0,1.0333333333333334,71
1.0,1.631578947368421,71
2.0,5.166666666666667,71
3.0,10.333333333333334,71
4.0,15.5,71
7.0,31.0,71
0.0,1.0333333333333334,72
1.0,3.4444444444444446,72
2.0,5.166666666666667,72
3.0,6.2,72
4.0,10.333333333333334,72
5.0,31.0,72
0.0,1.0333333333333334,73
1.0,3.1,73
2.0,6.2,73
3.0,31.0,73
0.0,1.0333333333333334,74
1.0,2.8181818181818183,74
2.0,6.2,74
4.0,15.5,74
5.0,31.0,74
0.0,1.0333333333333334,75
1.0,2.2142857142857144,75
2.0,3.875,75
3.0,7.75,75
8.0,15.5,75
0.0,1.0333333333333334,76
1.0,2.5833333333333335,76
2.0,5.166666666666667,76
3.0,10.333333333333334,76
0.0,1.0333333333333334,77
1.0,4.428571428571429,77
2.0,10.333333333333334,77
3.0,15.5,77
9.0,31.0,77
0.0,1.0333333333333334,78
1.0,2.3846153846153846,78
2.0,7.75,78
3.0,31.0,78
0.0,1.0333333333333334,79
1.0,5.166666666666667,79
2.0,7.75,79
4.0,31.0,79
0.0,1.0333333333333334,80
1.0,2.8181818181818183,80
2.0,4.428571428571429,80
3.0,10.333333333333334,80
0.0,1.0333333333333334,81
1.0,2.3846153846153846,81
2.0,10.333333333333334,81
4.0,15.5,81
10.0,31.0,81
0.0,1.0333333333333334,82
1.0,2.5833333333333335,82
2.0,10.333333333333334,82
3.0,15.5,82
9.0,31.0,82
0.0,1.0333333333333334,83
1.0,3.875,83
2.0,10.333333333333334,83
3.0,15.5,83
5.0,31.0,83
0.0,1.0333333333333334,84
1.0,2.8181818181818183,84
2.0,7.75,84
3.0,10.333333333333334,84
4.0,15.5,84
5.0,31.0,84
0.0,1.0333333333333334,85
1.0,2.8181818181818183,85
2.0,5.166666666666667,85
6.0,15.5,85
7.0,31.0,85
0.0,1.0333333333333334,86
1.0,2.5833333333333335,86
2.0,7.75,86
0.0,1.0333333333333334,87
1.0,3.1,87
2.0,4.428571428571429,87
3.0,10.333333333333334,87
4.0,15.5,87
0.0,1.0333333333333334,88
1.0,3.1,88
2.0,5.166666666666667,88
3.0,7.75,88
4.0,10.333333333333334,88
5.0,15.5,88
11.0,31.0,88
0.0,1.0333333333333334,89
1.0,1.8235294117647058,89
2.0,3.4444444444444446,89
4.0,7.75,89
7.0,15.5,89
9.0,31.0,89
0.0,1.0333333333333334,90
1.0,2.2142857142857144,90
2.0,4.428571428571429,90
3.0,10.333333333333334,90
4.0,31.0,90
0.0,1.0333333333333334,91
1.0,2.2142857142857144,91
2.0,6.2,91
3.0,10.333333333333334,91
4.0,31.0,91
0.0,1.0333333333333334,92
1.0,2.5833333333333335,92
2.0,5.166666666666667,92
3.0,7.75,92
4.0,10.333333333333334,92
6.0,15.5,92
13.0,31.0,92
0.0,1.0333333333333334,93
1.0,3.1,93
2.0,10.333333333333334,93
3.0,15.5,93
0.0,1.0333333333333334,94
1.0,2.5833333333333335,94
2.0,3.875,94
3.0,6.2,94
4.0,7.75,94
5.0,10.333333333333334,94
7.0,15.5,94
0.0,1.0333333333333334,95
1.0,2.2142857142857144,95
2.0,5.166666666666667,95
3.0,6.2,95
4.0,10.333333333333334,95
0.0,1.0333333333333334,96
1.0,2.5833333333333335,96
2.0,6.2,96
3.0,10.333333333333334,96
10.0,31.0,96
0.0,1.0333333333333334,97
1.0,2.8181818181818183,97
2.0,15.5,97
5.0,31.0,97
0.0,1.0333333333333334,98
1.0,1.7222222222222223,98
2.0,3.1,98
3.0,6.2,98
6.0,10.333333333333334,98
7.0,15.5,98
9.0,31.0,98
0.0,1.0333333333333334,99
1.0,2.3846153846153846,99
2.0,15.5,99
3.0,31.0,99
0.0,1.0333333333333334,100
1.0,2.8181818181818183,100
2.0,7.75,100
3.0,15.5,100
4.0,31.0,100
0.0,1.0333333333333334,101
1.0,3.4444444444444446,101
3.0,10.333333333333334,101
5.0,31.0,101
0.0,1.0333333333333334,102
1.0,2.3846153846153846,102
2.0,6.2,102
3.0,7.75,102
4.0,15.5,102
7.0,31.0,102
0.0,1.0333333333333334,103
1.0,2.066666666666667,103
2.0,5.166666666666667,103
4.0,10.333333333333334,103
5.0,15.5,103
0.0,1.0333333333333334,104
1.0,2.066666666666667,104
2.0,10.333333333333334,104
3.0,15.5,104
0.0,1.0333333333333334,105
1.0,1.8235294117647058,105
2.0,3.4444444444444446,105
3.0,10.333333333333334,105
4.0,15.5,105
0.0,1.0333333333333334,106
1.0,2.5833333333333335,106
2.0,5.166666666666667,106
3.0,31.0,106
0.0,1.0333333333333334,107
1.0,2.066666666666667,107
2.0,6.2,107
3.0,15.5,107
5.0,31.0,107
0.0,1.0333333333333334,108
1.0,2.2142857142857144,108
2.0,6.2,108
3.0,10.333333333333334,108
4.0,15.5,108
0.0,1.0333333333333334,109
1.0,2.066666666666667,109
2.0,15.5,109
0.0,1.0333333333333334,110
1.0,2.3846153846153846,110
2.0,3.875,110
3.0,6.2,110
5.0,10.333333333333334,110
8.0,31.0,110
0.0,1.0333333333333334,111
1.0,2.2142857142857144,111
2.0,3.875,111
3.0,10.333333333333334,111
4.0,15.5,111
8.0,31.0,111
0.0,1.0333333333333334,112
1.0,4.428571428571429,112
2.0,7.75,112
