//------------------------------------------------------------------------------
//
// Sistema de Informações Hidrológicas
// Versão Web 3.0
// © 2013 Agência Nacional de Águas (ANA)
//
// NivelConsistencia: 1 = Bruto, 2 = Consistido
// TipoMedicaoChuvas: 1 = Pluviômetro, 2 = Pluviógrafo, 3 = Data logger
// Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado
//
// Restrições da consulta:
//	Código da Estação:1943003
//
//------------------------------------------------------------------------------
//EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status;
1943003;1;01/07/2012;1;0,2;0,6;2;3;1;1;1;;0;0;0,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,2;0;0;0;0;0;0,2;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1943003;1;01/10/2012;1;16,8;37,9;13;6;1;1;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;16,8;1;14,5;0;0;0;0;0;0;0;2,6;0,5;0;0;0;0;0;2,5;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1943003;1;01/11/2012;1;39;276,3;2;25;1;1;1;;0;0,8;39;5,3;12,7;17,5;17,3;0,3;0;6,8;12,2;11,1;1;11,8;1,2;1,9;18,5;25,9;3,1;0,8;0;11,6;0;0;0;1,6;24,6;11,6;21,9;16,4;1,4;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1943003;1;01/04/2013;1;29,6;90,6;7;9;1;1;1;;0;0;0;0;0;0;0;29,6;10,9;7,4;7,4;5,9;2;0;20,5;0,5;6,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1943003;1;01/03/2013;1;47,6;164;7;18;1;1;1;;0;0;15,2;0,8;0;0;0;47,6;0;0;0;0;0;2,5;26,1;17,7;1,3;0;0;7,2;0;0;0,2;0,2;4,6;1,3;7,9;11,6;0,7;7,5;11,2;0,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1943003;1;01/05/2013;1;20,7;48,9;24;9;1;1;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,5;0,2;0;0;0;7,4;20,7;5,4;0,3;0,2;0;14;0,2;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1943003;1;01/12/2012;1;68,2;106,4;31;12;1;1;1;;0;8,3;0,3;0;0;0;0;0;0;0;0;2,7;6;3,3;4,6;3;3,3;0,5;5,5;0;0,7;0;0;0;0;0;0;0;0;0;0;68,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1943003;1;01/02/2013;1;15,7;34,6;3;3;1;1;1;;0;0;0;15,7;0;0;8,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
1943003;1;01/01/2013;1;77;280,4;18;16;1;1;1;;0;0;0;0;0;0;0;0;0;0;0;5,8;43;0;0;0;1,6;21,9;77;22,7;12,5;9,7;16,3;3,8;0;1,3;20;10;9,8;16,5;8,5;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1943003;1;01/06/2013;1;36;37,4;4;3;1;1;1;;0;0;0;0;36;1,3;0;0;0;0,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1943003;1;01/07/2013;1;4,5;4,6;3;2;1;1;1;;0;0,1;0;4,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1943003;1;01/10/2010;1;43,3;111,2;4;15;1;1;1;;0;0;22,3;0,3;43,3;0;0,2;12,5;1,7;0,4;0;0;4,3;0,3;0;0;0;0;0,2;0;1,3;2;0;0;0;0,3;0;12,8;0;0;0;9,3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1943003;1;01/11/2010;1;19,3;142,7;2;23;1;1;1;;0;0,5;19,3;6,3;1,5;0,2;19,2;15,8;2,9;0,2;0;1,1;4,5;0,6;6,7;0;0,5;0,8;14,3;0;0;0;0,6;17,9;6,5;1,5;4,7;14,7;2,4;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1943003;1;01/12/2010;1;77,5;437,9;29;19;1;1;1;;0;0;10;5,8;11;0,6;0;11,5;8,8;0,9;26;0;0;0;22,9;42,3;18;0;0;0;0;0;0;0;20,8;1,5;44;29;38,8;77,5;23,8;44,7;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1943003;1;01/01/2011;1;29,8;112,9;12;11;1;1;1;;0;3,8;1,9;0,3;12,5;4,5;3,3;0;0;0;0;0;29,8;14,3;14,1;18,4;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1943003;1;01/09/2010;1;16,3;17,8;30;3;1;1;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3;0;0;0;0;0;0;1,2;16,3;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1943003;1;01/02/2011;1;21,5;25,1;26;3;1;1;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,5;1,1;21,5;0;0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
1943003;1;01/03/2011;1;55,2;244,1;8;20;1;1;1;;0;8,2;3,2;9,9;3,6;5,3;22;33,1;55,2;14,5;17,5;2,4;3;6,5;1,4;0;7,5;45,5;3,4;0;0,1;1,5;0;0;0,3;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1943003;1;01/08/2010;1;0,2;0,9;8;6;1;1;1;;0;0,1;0,1;0;0;0;0;0;0,2;0,1;0,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,2;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1943003;1;01/12/2011;1;59,9;353,8;18;24;1;1;1;;0;9,5;15;2,2;2,4;1,2;0,2;0,2;0;0;9,6;6;1,6;2,3;9,7;13,1;33,9;27,2;59,9;20,3;46,8;0,3;0;3,8;0;0;0;0;9,8;3,5;27,5;47,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1943003;1;01/11/2011;1;41,5;246,6;28;17;1;1;1;;0;11,5;0;0,3;0,2;0;0;0;0;0;0;0;0;0;0;31,7;33,1;4,8;0;6,4;5,2;0,1;0,2;9,1;31,5;0;5,2;29,5;41,5;35,4;0,9;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1943003;1;01/10/2011;1;68;208,6;16;17;1;1;1;;0;0;0;0;5;1,7;22,2;8,3;0,2;0;0;0;0,4;0;0;0,5;68;0,4;13,1;1;0;0;5,4;9;41,2;1;0,3;0;0;0;0;30,9;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1943003;1;01/02/2012;1;17,3;23,8;1;4;1;1;1;;0;17,3;0;0;0;0;0;0;0;0;0;0;0;0,8;5,4;0;0;0;0;0;0,3;0;0;0;0;0;0;0;0;0;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
1943003;1;01/03/2012;1;44,7;110,6;18;16;1;1;1;;0;0;0;0;0;0;0;2,4;0;0;0;0;0;2,6;0;0;5,3;11,5;44,7;2,2;10,8;1,6;0,2;10,6;2,5;0,2;6,9;0,1;0;8,5;0,5;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1943003;1;01/01/2012;1;95,5;382,5;7;18;1;1;1;;0;9,3;25,8;26,1;9,5;43,5;0,5;95,5;69;16,8;16,5;4,9;0,6;0;0;0;0;0;0;0;3,5;0;0;0;0,2;2,2;0;0;0,4;0;22,7;35,5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1943003;1;01/04/2012;1;3,7;5,4;24;4;1;1;1;;0;0;0;0;0;0;0;0;0;0;0;0,7;0;0;0;0;0;0,6;0;0;0;0;0;0,4;3,7;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1943003;1;01/10/2001;1;28,6;84,9;21;13;1;1;1;;0;0;0;23,1;0;0;0;0,1;4,4;2,2;2,7;0,4;0,2;0;0;0;0;0;0;0;14,3;28,6;0,5;1,2;0;2,4;0;0;0;0;0;4,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1943003;1;01/02/2002;1;79,1;299,4;18;16;1;1;1;;0;0;43,5;26,2;3;0;0;0;39,1;8,2;0;0;0;0;0;0;0;22,2;79,1;50;16,5;0,4;0,4;0,2;0,5;9,5;0,3;0;0,3;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
1943003;1;01/12/2001;1;77,8;362,7;31;20;1;1;1;;0;11,5;12;0,2;0;0;0,4;0;0;0;0;0;0;0,3;0,4;13,7;36,3;11,6;1,6;0;0;8,4;10,3;0;25,3;5,5;9,7;52,4;31,6;22,7;31;77,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1943003;1;01/11/2001;1;43,2;242,5;2;19;1;1;1;;0;4,4;43,2;8,7;24,5;15,5;17,7;0,5;0;0;0;0;0;14,4;30,4;0;0,8;0,2;6,6;11,7;27,4;14,7;0,7;0,3;12,8;0;0;0;0;0;8;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1943003;1;01/09/2001;1;21,5;37,5;16;6;1;1;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;21,5;1,7;0;0;0;0;0;0;0;0;0;0;2,7;1,2;0,4;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1943003;1;01/12/2002;1;50,5;356,8;16;22;1;1;1;;0;0;0;0;0;0;0;2,1;27,4;50,3;7,5;4,2;48;30,6;14,3;2,2;50,5;11,7;0,1;0,9;0;0;30,5;15,5;1,1;0;0,6;34,7;0,2;6,1;10;8,3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1943003;1;01/02/2003;1;3,3;5,8;20;4;1;1;1;;0;0;1,5;0;0;0,4;0;0;0;0;0;0;0;0;0;0;0;0;0,6;0;3,3;0;0;0;0;0;0;0;0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
1943003;1;01/01/2003;1;43,8;363,6;15;24;1;1;1;;0;35,5;4,4;4,1;10,5;19,4;2,8;24,3;38,1;2,8;0;8,4;12,8;0;6,6;43,8;38,1;9,3;13,7;2,3;34,3;10,6;1,2;3,8;0;0;0;0;0;28,7;0,8;7,3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1943003;1;01/04/2002;1;14,9;26,8;6;17;1;1;1;;0;0;0,1;0;0;0,2;14,9;0,7;0,1;0,9;5,3;0,5;0;0;2,6;0,4;0;0,1;0;0,2;0;0;0;0,2;0,2;0,2;0;0,1;0,1;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1943003;2;01/01/2001;1;43,4;127,8;2;17;1;1;1;;0;7,1;43,4;3,7;1,6;0;0;0;0,1;0,1;0;0;0;0;0;0;0;0,2;0,2;3,9;0,2;0,4;4,6;5,5;41,7;0,7;0;0;0;0;14,2;0,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1943003;2;01/02/2001;1;16;16,8;8;5;1;1;1;;0;0,2;0;0;0;0;0;0;16;0,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3;0,1;0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
1943003;2;01/03/2001;1;48,7;96,7;12;12;1;1;1;;0;0,1;0;25;1,7;0;3,6;0;0;0,5;0,9;8,8;48,7;1,3;2,2;0,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1943003;2;01/04/2001;1;22,4;27,9;12;9;1;1;1;;0;0;0;0;0;0;0;0;0,3;0;0;0;22,4;0,7;1,1;0,2;0;2;0,2;0;0;0;0;0;0,8;0;0;0,2;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1943003;2;01/05/2001;1;12,9;29,2;14;17;1;1;1;;0;0;0;0;0;0,2;0,2;0,3;0,2;0,3;0,1;0;0;0;12,9;0,2;0;8,5;0,9;0,2;0;0;0,1;0,3;0;2,5;0;0;2;0;0,2;0,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1943003;2;01/06/2001;1;9,5;16,3;22;24;1;1;1;;0;0;0;0;1,2;0,2;0,2;0,4;0,2;0,2;0;0;0;0,3;0,2;0,2;0,2;0,2;0,2;0,2;1,2;0,1;9,5;0,2;0,4;0,2;0,2;0,2;0,1;0,1;0,2;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1943003;2;01/07/2001;1;6,2;11,4;30;23;1;1;1;;0;0;0;0,2;0,2;0,2;0,3;0,2;0,6;0,2;0,2;0,2;0,1;0,2;0;0,1;0,2;0,2;0,2;0,3;0,2;0;0;0,2;0,7;0,2;0,2;0,1;0;0;6,2;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1943003;2;01/08/2001;1;13,3;23,8;25;15;1;1;1;;0;0,2;0,1;0;0;0,1;0,1;0;0;0;1,6;0,6;0,2;0,3;0;0;0;0;0;1,1;0,3;0;0;0;5;13,3;0,2;0;0,2;0,5;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1943003;2;01/09/2001;1;21,5;37,5;16;6;1;1;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;21,5;1,7;0;0;0;0;0;0;0;0;0;0;2,7;1,2;0,4;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1943003;2;01/10/2001;1;28,6;84,9;21;13;1;1;1;;0;0;0;23,1;0;0;0;0,1;4,4;2,2;2,7;0,4;0,2;0;0;0;0;0;0;0;14,3;28,6;0,5;1,2;0;2,4;0;0;0;0;0;4,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1943003;2;01/11/2001;1;43,2;242,5;2;19;1;1;1;;0;4,4;43,2;8,7;24,5;15,5;17,7;0,5;0;0;0;0;0;14,4;30,4;0;0,8;0,2;6,6;11,7;27,4;14,7;0,7;0,3;12,8;0;0;0;0;0;8;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1943003;2;01/12/2001;1;77,8;362,7;31;20;1;1;1;;0;11,5;12;0,2;0;0;0,4;0;0;0;0;0;0;0,3;0,4;13,7;36,3;11,6;1,6;0;0;8,4;10,3;0;25,3;5,5;9,7;52,4;31,6;22,7;31;77,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1943003;1;01/03/2002;1;62,4;78,9;22;17;1;1;1;;0;0,2;0;0;0,2;2,6;0,1;0;0,1;0;3,5;0,2;0;0;0;0,6;0;0;0;0;0;1,3;62,4;3,7;0;1,7;1,5;0,3;0;0,2;0,2;0,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1943003;1;01/01/2001;1;43,4;127,8;2;17;1;1;1;;0;7,1;43,4;3,7;1,6;0;0;0;0,1;0,1;0;0;0;0;0;0;0;0,2;0,2;3,9;0,2;0,4;4,6;5,5;41,7;0,7;0;0;0;0;14,2;0,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1943003;1;01/08/2001;1;13,3;23,8;25;15;1;1;1;;0;0,2;0,1;0;0;0,1;0,1;0;0;0;1,6;0,6;0,2;0,3;0;0;0;0;0;1,1;0,3;0;0;0;5;13,3;0,2;0;0,2;0,5;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1943003;1;01/05/2001;1;12,9;29,2;14;17;1;1;1;;0;0;0;0;0;0,2;0,2;0,3;0,2;0,3;0,1;0;0;0;12,9;0,2;0;8,5;0,9;0,2;0;0;0,1;0,3;0;2,5;0;0;2;0;0,2;0,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1943003;1;01/06/2001;1;9,5;16,3;22;24;1;1;1;;0;0;0;0;1,2;0,2;0,2;0,4;0,2;0,2;0;0;0;0,3;0,2;0,2;0,2;0,2;0,2;0,2;1,2;0,1;9,5;0,2;0,4;0,2;0,2;0,2;0,1;0,1;0,2;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1943003;1;01/07/2001;1;6,2;11,4;30;23;1;1;1;;0;0;0;0,2;0,2;0,2;0,3;0,2;0,6;0,2;0,2;0,2;0,1;0,2;0;0,1;0,2;0,2;0,2;0,3;0,2;0;0;0,2;0,7;0,2;0,2;0,1;0;0;6,2;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1943003;2;01/01/2000;1;43,7;204,4;26;19;1;1;0;;0;0,5;17,8;6,3;0,1;0;0;0;0;0;1,9;0;0,9;0;0;0;3,7;1,3;0;14,1;15,6;4,6;12,8;1,8;0;8,7;43,7;28,9;18,4;22;1,3;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1943003;2;01/02/2000;1;74,1;157,4;9;15;1;1;0;;0;10,3;1,8;4,4;0;0;5;7,1;18,5;74,1;0;0;0;0;0;0;0;0;0,3;4,5;13,7;13,5;0;0;0;0;0,5;0,6;0,8;2,3;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
1943003;2;01/03/2000;1;30,7;175,8;12;18;1;1;0;;0;0;3;0;0;9,1;0;0;0;1,2;0,5;22;30,7;17,3;15;0,3;13,6;9,4;30;7;0;0,2;5;0;11;0,2;0;0,3;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1943003;2;01/04/2000;1;15,1;33,6;20;10;1;1;0;;0;0;0;0;2,5;0,5;0;1;3,3;0;7,8;0,3;0;0;0;0;0;0,3;0;0,2;15,1;2,6;0;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
