,gauge,date,total_pr,num_days_pr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,month,year,2030_1981,2040_1981,total_pr_scenario,num_days_pr_scenario
44,1943035,01/09/1957,51.1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24829944407887433,0.0,5.7936536951737345,4.552156474779363,28.968268475868673,0.0,0.0,2.7312938848676174,,9,1957,0.8775338109786647,0.8276648135962478,42.293671974768266,4
45,1943035,01/09/1957,51.1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24829944407887433,0.0,5.7936536951737345,4.552156474779363,28.968268475868673,0.0,0.0,2.7312938848676174,,9,1957,0.8775338109786647,0.8276648135962478,42.293671974768266,4
46,1943035,01/10/1957,39.0,3,17.44864860494635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6617760576139382,0.0,13.294208460911506,0.0,0.0,0.0,0.0,10,1957,0.860191643499509,0.8308880288069691,32.4046331234718,3
47,1943035,01/10/1957,39.0,3,17.44864860494635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6617760576139382,0.0,13.294208460911506,0.0,0.0,0.0,0.0,10,1957,0.860191643499509,0.8308880288069691,32.4046331234718,3
48,1943035,01/11/1957,273.0,20,0.0,0.0,0.0,9.78794073567418,16.033579109866277,0.0,3.2626469118913937,0.9321848319689696,0.0,0.0,0.0,9.50828528608349,2.796554495906909,13.982772479534544,0.0,26.28761226152494,4.847361126238642,24.23680563119321,13.516680063550059,11.186217983627635,21.440251135286303,7.457478655751757,5.593108991813818,17.711511807410425,24.23680563119321,19.57588147134836,13.516680063550059,0.0,6.525293823782787,2.050806630331733,,11,1957,0.9602963492983824,0.9321848319689696,254.48645912752872,20
49,1943035,01/11/1957,273.0,20,0.0,0.0,0.0,9.78794073567418,16.033579109866277,0.0,3.2626469118913937,0.9321848319689696,0.0,0.0,0.0,9.50828528608349,2.796554495906909,13.982772479534544,0.0,26.28761226152494,4.847361126238642,24.23680563119321,13.516680063550059,11.186217983627635,21.440251135286303,7.457478655751757,5.593108991813818,17.711511807410425,24.23680563119321,19.57588147134836,13.516680063550059,0.0,6.525293823782787,2.050806630331733,,11,1957,0.9602963492983824,0.9321848319689696,254.48645912752872,20
50,1943035,01/12/1957,279.7,19,2.9874872887764305,0.0,25.094893225722018,6.174140396804623,8.464547318199887,48.7956257166817,4.381648023538765,20.912411021435016,7.966632770070482,31.368616532152522,0.3983316385035241,0.7966632770070482,0.6970803673811671,4.282065113912884,16.929094636399775,0.19916581925176205,20.314913563679728,36.14859619419481,0.19916581925176205,22.704903394700874,5.477060029423456,5.078728390919932,5.676225848675219,1.9916581925176204,1.2945778251364533,0.19916581925176205,0.0,0.0,0.0,0.0,0.0,12,1957,1.005607658136071,0.9958290962588102,278.5333982235893,19
51,1943035,01/12/1957,526.5,5,,,,,,,,,,,,,,,,,,,,,5.477060029423456,5.078728390919932,5.676225848675219,1.9916581925176204,1.2945778251364533,0.19916581925176205,0.0,0.0,0.0,0.0,0.0,12,1957,1.005607658136071,0.9958290962588102,19.717416105924443,5
52,1943035,01/01/1958,159.0,12,0.0,0.0,0.5326922356405139,0.0,0.0,0.0,0.0,0.0,7.777306640351504,0.31961534138430836,0.0,0.0,0.0,0.0,0.0,2.66346117820257,0.0,9.375383347273045,5.113845462148934,2.450384283946364,36.32961047068305,0.9588460241529251,25.14307352223226,7.1380759575828865,0.0,6.818460616198578,23.438458368182612,8.949229558760635,32.28114947981515,0.10653844712810279,0.0,1,1958,1.0394555321493826,1.0653844712810279,169.39613093368345,12
53,1943035,01/01/1958,292.8,8,0.0,0.0,0.5326922356405139,0.0,0.0,0.0,0.0,0.0,7.777306640351504,0.31961534138430836,0.0,0.0,0.0,0.0,0.0,,,,,,36.32961047068305,0.9588460241529251,25.14307352223226,7.1380759575828865,0.0,6.818460616198578,23.438458368182612,8.949229558760635,32.28114947981515,0.10653844712810279,0.0,1,1958,1.0394555321493826,1.0653844712810279,149.79305666211255,8
54,1943035,01/02/1958,137.9,8,0.0,0.0,0.0,0.9992187711258436,0.0,1.2212673869315867,0.444097231611486,31.530903444415504,7.216580013686648,0.0,66.05946320220855,1.4433160027373295,1.110243079028715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.651302498808256,16.431597569624984,5.88428831885219,1.110243079028715,,,,2,1958,1.09924722553628,1.110243079028715,153.1025205980598,10
55,1943035,01/02/1958,137.9,8,0.0,0.0,0.0,0.9992187711258436,0.0,1.2212673869315867,0.444097231611486,31.530903444415504,7.216580013686648,0.0,66.05946320220855,1.4433160027373295,1.110243079028715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.651302498808256,16.431597569624984,5.88428831885219,1.110243079028715,,,,2,1958,1.09924722553628,1.110243079028715,153.1025205980598,10
56,1943035,01/03/1958,87.6,10,0.5045788009607207,0.0,0.0,0.0,0.0,0.0,1.7155679232664505,3.027472805764324,4.036630407685766,2.018315203842883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.045788009607207,2.92655704557218,1.0091576019214414,21.19230964035027,10.596154820175135,1.0091576019214414,10.596154820175135,24.724361247075315,0.0,0.0,0.0,0.0,0.0,0.0,3,1958,1.0037575292744128,1.0091576019214414,88.40220592831827,12
57,1943035,01/03/1958,87.6,10,0.5045788009607207,0.0,0.0,0.0,0.0,0.0,1.7155679232664505,3.027472805764324,4.036630407685766,2.018315203842883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.045788009607207,2.92655704557218,1.0091576019214414,21.19230964035027,10.596154820175135,1.0091576019214414,10.596154820175135,24.724361247075315,0.0,0.0,0.0,0.0,0.0,0.0,3,1958,1.0037575292744128,1.0091576019214414,88.40220592831827,12
58,1943035,01/04/1958,72.8,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.419548135572188,1.675133060085949,3.2517288813433125,29.068485454432647,0.0,0.0,0.0,0.0,32.32021433577596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4,1958,0.982911475012294,0.9853723882858524,71.73510986721004,5
59,1943035,01/04/1958,72.8,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.419548135572188,1.675133060085949,3.2517288813433125,29.068485454432647,0.0,0.0,0.0,0.0,32.32021433577596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4,1958,0.982911475012294,0.9853723882858524,71.73510986721004,5
60,1943035,01/05/1958,5.4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36947215296714003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.461840191208925,4.156561720880325,0.0,0.0,0.0,0.0,0.0,0.0,5,1958,0.9194793277416528,0.92368038241785,4.98787406505639,1
61,1943035,01/05/1958,44.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1958,0.9194793277416528,0.92368038241785,,0
62,1943035,01/06/1958,0.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1886331240806825,0.0,0.4715828102017062,0.0,0.0,0.0,0.0,0.0,0.0,,6,1958,0.9563406153073052,0.9431656204034125,0.6602159342823888,0
63,1943035,01/06/1958,0.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1886331240806825,0.0,0.4715828102017062,0.0,0.0,0.0,0.0,0.0,0.0,,6,1958,0.9563406153073052,0.9431656204034125,0.6602159342823888,0
64,1943035,01/07/1958,49.9,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4886900432323752,0.0,0.0,0.0,0.0,0.0,0.0,16.12677142666838,16.615461469900758,10.26249090787988,0.4886900432323752,3.714044328566051,0.0,0.7819040691718003,0.2932140259394251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1958,0.9849453460199308,0.9773800864647504,48.771266314591045,4
65,1943035,01/07/1958,49.9,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4886900432323752,0.0,0.0,0.0,0.0,0.0,0.0,16.12677142666838,16.615461469900758,10.26249090787988,0.4886900432323752,3.714044328566051,0.0,0.7819040691718003,0.2932140259394251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1958,0.9849453460199308,0.9773800864647504,48.771266314591045,4
