,gauge,date,total_pr,num_days_pr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,month,year,2030_1981,2040_1981,total_pr_scenario,num_days_pr_scenario
28,1943003,01/07/1943,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1943,0.9849453460199308,0.9773800864647504,0.0,0
29,1943003,01/08/1943,1.5,3.0,0.0,0.0,0.0,0.09048204752460044,0.5428922851476026,0.7238563801968035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1943,0.859125665672413,0.9048204752460044,1.3572307128690064,0
30,1943003,01/09/1943,22.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3310659254384991,1.3242637017539964,11.918373315785969,4.634922956138987,0.0,0.0,0.0,0.0,,9,1943,0.8775338109786647,0.8276648135962478,18.20862589911745,3
31,1943003,01/10/1943,103.6,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3323552115227877,0.16617760576139384,20.107490297128653,18.611891845276105,0.0,0.0,0.0,0.0,0.0,0.0,0.9139768316876661,10.46918916296781,10.136833951445022,0.16617760576139384,0.0,5.6500385958873895,1.6617760576139382,6.564015427575057,7.644169865024115,3.6559073267506643,10,1943,0.860191643499509,0.8308880288069691,86.07999978440198,9
32,1943003,01/11/1943,208.6,21.0,0.37287393278758785,0.0,0.37287393278758785,18.4572596729856,16.033579109866277,6.898167756570375,1.1186217983627635,0.0,0.0,0.18643696639379392,1.2118402815596605,1.6779326975441453,1.8643696639379392,0.37287393278758785,0.0,0.0,1.1186217983627635,3.3558653950882906,15.2878312442911,16.033579109866277,9.694722252477284,62.82925767470856,10.999781017233841,12.770932197974883,8.389663487720727,5.406672025420024,0.0,0.0,0.0,0.0,,11,1943,0.9602963492983824,0.9321848319689696,194.45375594872706,17
33,1943003,01/12/1943,600.1,20.0,0.0,88.03129210927882,17.128260455651535,10.75495423959515,0.0,0.3983316385035241,2.1908240117693825,0.0,1.4937436443882153,0.29874872887764303,0.0,0.0,14.140773166875105,26.887385598987876,25.891556502729067,4.979145481294051,0.0,57.95725340226276,93.20960340982464,37.2440082000795,53.77477119797575,23.30240085245616,17.42700918452918,121.49114974357485,0.3983316385035241,0.0,0.0,0.0,0.0,0.5974974577552861,0.0,12,1943,1.005607658136071,0.9958290962588102,597.597040664912,16
34,1943003,01/01/1944,102.2,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.356150416488465,10.121152477169765,25.782304205000873,6.498845274814269,0.0,7.2446144047109895,12.678075208244232,1.491538259793439,9.375383347273045,10.33422937142597,0.0,0.0,0.0,0.0,0.0,1,1944,1.0394555321493826,1.0653844712810279,108.88229296492105,9
35,1943003,01/02/1944,358.7,18.0,0.0,8.326823092715362,9.103993248035462,54.17986225660129,54.62395948821278,17.09774341704221,55.06805671982426,55.62317825933862,50.182987172097924,22.648958812185786,0.444097231611486,7.9937501690067485,0.222048615805743,0.0,1.4433160027373295,5.218142471434961,53.7357650249898,1.110243079028715,0.444097231611486,0.7771701553201005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2,1944,1.09924722553628,1.110243079028715,398.2441924476001,14
36,1943003,01/03/1944,113.6,10.0,0.0,0.0,29.2655704557218,0.2018315203842883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.19230964035027,13.219964585170883,14.733700988053045,2.8256412853800357,9.889744498830126,21.19230964035027,0.8073260815371532,0.0,0.0,0.0,1.3119048824978738,0.0,0.0,0.0,3,1944,1.0037575292744128,1.0091576019214414,114.64030357827575,8
37,1943003,01/04/1944,61.0,11.0,6.109308807372285,0.0,1.2809841047716082,0.0,0.0,0.0,0.0,0.0,1.3795213436001932,0.0,0.0,0.0,0.0,0.0,2.2663564930574602,0.0,2.06928201540029,0.19707447765717048,23.846011796517626,15.273272018430712,6.109308807372285,0.19707447765717048,1.3795213436001932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4,1944,0.982911475012294,0.9853723882858524,60.10771568543699,9
38,1943003,01/05/1944,38.1,6.0,0.0,1.66262468835213,0.0,0.0,0.0,1.29315253538499,1.2007844971432051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8473607648357,26.04778678418337,3.14051330022069,0.0,0.0,0.0,0.0,0.0,0.0,5,1944,0.9194793277416528,0.92368038241785,35.19222257012009,6
39,1943003,01/06/1944,3.6,4.0,0.0,0.0,0.0,2.0749643648875074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2829496861210237,0.4715828102017062,0.5658993722420474,0.0,,6,1944,0.9563406153073052,0.9431656204034125,3.395396233452285,1
40,1943003,01/07/1944,2.2,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8796420778182754,0.39095203458590017,0.19547601729295008,0.39095203458590017,0.2932140259394251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1944,0.9849453460199308,0.9773800864647504,2.1502361902224507,0
41,1943003,01/08/1944,11.5,7.0,1.266748665344406,2.262051188115011,3.8002459960332184,0.7238563801968035,0.0,0.0,0.0,0.0,0.5428922851476026,1.266748665344406,0.5428922851476026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1944,0.859125665672413,0.9048204752460044,10.405435465329049,4
42,1943003,01/09/1944,4.7,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6621318508769982,0.8276648135962478,1.9863955526309947,0.4138324067981239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9,1944,0.8775338109786647,0.8276648135962478,3.8900246239023644,1
43,1943003,01/10/1944,128.7,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.151505778603209,0.6647104230455754,0.08308880288069692,0.0,0.0,0.0,0.0,6.480926624694359,1.4955984518525445,0.0,0.0,0.16617760576139384,18.944247056798897,14.291274095479867,0.3323552115227877,1.9941312691367257,51.34888018027069,5.982393807410178,10,1944,0.860191643499509,0.8308880288069691,106.93528930745691,8
44,1943003,01/11/1944,165.9,17.0,8.389663487720727,0.0,0.0,0.0,0.0,0.0,0.0,13.889553996337648,0.37287393278758785,0.0,0.0,0.0,0.0,0.0,0.6525293823782787,30.948536421369795,0.7457478655751757,0.09321848319689696,16.033579109866277,1.3050587647565575,24.050368664799418,0.7457478655751757,13.14380613076247,7.64391562214555,11.559091916415223,0.0,8.016789554933139,16.965763941835245,0.09321848319689696,0.0,,11,1944,0.9602963492983824,0.9321848319689696,154.64946362365203,11
45,1943003,01/12/1944,347.1,23.0,2.0912411021435013,41.02815876586298,21.908240117693826,36.64651074232421,30.07403870701607,3.983316385035241,11.551617516602198,3.7841505657834786,4.580813842790526,27.684048875994925,5.576642939049337,0.0,0.0,0.0,0.0,0.0,0.3983316385035241,1.7924923732658584,1.3941607347623342,0.09958290962588102,0.0,0.0,2.5891556502729065,15.236185172759797,16.72992881714801,30.771119074397234,7.369135312315196,0.19916581925176205,79.06883024294953,1.0954120058846912,0.0,12,1944,1.005607658136071,0.9958290962588102,345.65227931143306,20
46,1943003,01/01/1945,439.7,26.0,0.0,0.21307689425620557,2.66346117820257,0.21307689425620557,5.753076144917551,8.309998875992017,32.600764821199455,55.18691561235724,68.8238368447544,28.978457618843958,26.421534887769493,34.09230308099289,23.438458368182612,20.455381848595735,4.687691673636523,0.0,9.16230645301684,7.883845087479607,12.784613655372334,15.128459492190595,18.537689800289883,24.50384283946364,7.0315375104547835,0.0,25.56922731074467,3.409230308099289,15.128459492190595,17.15268998762455,0.31961534138430836,0.0,0.0,1,1945,1.0394555321493826,1.0653844712810279,468.4495520222679,23
47,1943003,01/02/1945,152.0,13.0,0.6661458474172289,18.319010803973796,20.6505212699341,39.08055638181077,39.635677921325126,14.655208643179037,13.544965564150322,9.103993248035462,11.324479406092893,0.0,0.222048615805743,0.0,0.0,1.2212673869315867,0.0,0.1110243079028715,0.222048615805743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2,1945,1.09924722553628,1.110243079028715,168.7569480123647,9
48,1943003,01/03/1945,381.3,25.0,59.74213003374933,15.541027069590198,8.275092335755819,10.49523905998299,15.944690110358776,25.63260308880461,0.9082418417292973,0.0,0.0,34.916853026481874,0.9082418417292973,0.0,25.63260308880461,30.37564381783539,10.898902100751569,21.797804201503137,5.146703769799351,7.467766254218667,0.6054945611528648,32.293043261486126,1.4128206426900178,8.275092335755819,2.2201467242271713,1.6146521630743065,15.137364028821622,29.46740197610609,15.541027069590198,0.0,0.0,0.0,4.541209208646486,3,1945,1.0037575292744128,1.0091576019214414,384.7917936126456,22
49,1943003,01/04/1945,69.2,14.0,22.663564930574605,16.35718164554515,6.109308807372285,0.09853723882858524,2.7590426872003864,0.19707447765717048,0.0,0.0,0.0,1.3795213436001932,2.6605054483718016,0.0,0.0,0.0,0.0,0.0,3.1531916425147277,1.0839096271144377,7.291755673315308,1.8722075377431195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1678192542288754,0.39414895531434097,,4,1945,0.982911475012294,0.9853723882858524,68.18776926938098,11
50,1943003,01/05/1945,50.4,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.967544680885194,21.24464879561055,2.0320968413192704,0.0,0.0,0.0,0.0,0.0,0.18473607648357002,0.92368038241785,0.7389443059342801,0.18473607648357002,0.0,0.09236803824178501,0.18473607648357002,0.0,0.0,5,1945,0.9194793277416528,0.92368038241785,46.55349127385964,3
51,1943003,01/06/1945,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6,1945,0.9563406153073052,0.9431656204034125,0.0,0
52,1943003,01/07/1945,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1945,0.9849453460199308,0.9773800864647504,0.0,0
53,1943003,01/08/1945,1.9,1.0,0.0,0.0,0.0,0.0,0.0,1.7191589029674084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1945,0.859125665672413,0.9048204752460044,1.7191589029674084,1
54,1943003,01/09/1945,14.3,3.0,0.0,0.0,10.345810169953097,1.1587307390347468,0.3310659254384991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9,1945,0.8775338109786647,0.8276648135962478,11.835606834426343,2
55,1943003,01/10/1945,100.7,14.0,5.151505778603209,0.16617760576139384,0.0,0.0,0.0,0.0,5.151505778603209,8.64123549959248,5.6500385958873895,13.792741278195688,6.979459441978541,1.4955984518525445,4.32061774979624,2.16030887489812,3.6559073267506643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.807413105353872,16.70084937902008,0.9970656345683628,0.0,0.0,10,1945,0.860191643499509,0.8308880288069691,83.67042450086178,12
56,1943003,01/11/1945,392.7,24.0,10.533688601249358,34.584057266048774,13.050587647565575,7.830352588539345,14.72852034510972,8.016789554933139,55.37177901895679,20.50806630331733,8.016789554933139,8.762537420508314,0.0,0.0,54.62603115338162,7.457478655751757,0.0,0.0,0.0,0.0,5.965982924601406,2.423680563119321,4.101613260663466,28.711292824644264,24.88933501357149,6.711730790176581,5.965982924601406,5.033798092632436,1.8643696639379392,27.779107992675296,0.18643696639379392,8.948974386902108,,11,1945,0.9602963492983824,0.9321848319689696,366.0689835142143,23
57,1943003,01/12/1945,632.2,26.0,0.0,0.0,0.0,0.0,0.0,22.007823027319706,18.920752828917394,11.153285878098673,40.231495488855934,4.082899294661122,5.974974577552861,12.547446612861009,10.356622601091626,11.153285878098673,32.96194308616662,77.77425241781307,91.217945217307,18.323255371162105,0.9958290962588102,22.80448630432675,31.866531080281927,72.99427275577078,16.331597178644486,6.174140396804623,33.0615259957925,13.144944070616294,23.999481219837328,6.373306216056386,0.09958290962588102,17.725757913406824,27.285717237491397,12,1945,1.005607658136071,0.9958290962588102,629.5631546548196,24
58,1943003,01/01/1946,112.5,14.0,6.179229933429961,14.489228809421979,15.341536386446801,0.21307689425620557,0.0,0.0,0.21307689425620557,0.7457691298967195,0.0,0.6392306827686167,0.6392306827686167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.210767443884746,20.455381848595735,16.619997751984034,22.58615079115779,6.392306827686167,0.0,2.1307689425620557,0.0,0.0,0.0,0.0,1,1946,1.0394555321493826,1.0653844712810279,119.85575301911564,9
59,1943003,01/02/1946,21.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3322916948344579,15.765451722207752,0.444097231611486,5.773264010949318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2,1946,1.09924722553628,1.110243079028715,23.315104659603012,3
