gauge,month,year,day,pr
1843002,7,1982,20,0.0
1843002,7,1982,21,0.0
1843002,7,1982,22,0.0
1843002,7,1982,23,0.0
1843002,7,1982,24,0.0
1843002,7,1982,25,0.0
1843002,7,1982,26,0.0
1843002,7,1982,27,0.0
1843002,7,1982,28,0.0
1843002,7,1982,29,0.0
1843002,7,1982,30,0.0
1843002,7,1982,31,0.0
1843002,8,1982,1,0.0
1843002,8,1982,2,0.0
1843002,8,1982,3,0.0
1843002,8,1982,4,0.0
1843002,8,1982,5,0.0
1843002,8,1982,6,0.0
1843002,8,1982,7,0.0
1843002,8,1982,8,0.0
1843002,8,1982,9,0.0
1843002,8,1982,10,0.0
1843002,8,1982,11,0.0
1843002,8,1982,12,0.0
1843002,8,1982,13,0.0
1843002,8,1982,14,0.0
1843002,8,1982,15,0.0
1843002,8,1982,16,0.0
1843002,8,1982,17,0.0
1843002,8,1982,18,0.0
1843002,8,1982,19,0.0
1843002,8,1982,20,0.0
1843002,8,1982,21,0.0
1843002,8,1982,22,0.0
1843002,8,1982,23,0.0
1843002,8,1982,24,0.0
1843002,8,1982,25,0.0
1843002,8,1982,26,0.0
1843002,8,1982,27,0.0
1843002,8,1982,28,0.0
1843002,8,1982,29,0.0
1843002,8,1982,30,0.0
1843002,8,1982,31,0.0
1843002,9,1982,1,0.0
1843002,9,1982,2,0.0
1843002,9,1982,3,0.0
1843002,9,1982,4,0.0
1843002,9,1982,5,0.0
1843002,9,1982,6,0.0
1843002,9,1982,7,0.0
1843002,9,1982,8,0.0
1843002,9,1982,9,0.0
1843002,9,1982,10,0.0
1843002,9,1982,11,0.0
1843002,9,1982,12,0.0
1843002,9,1982,13,0.0
1843002,9,1982,14,0.0
1843002,9,1982,15,0.0
1843002,9,1982,16,0.0
1843002,9,1982,17,0.0
1843002,9,1982,18,10.41
1843002,9,1982,19,0.0
1843002,9,1982,20,0.0
1843002,9,1982,21,0.0
1843002,9,1982,22,0.0
1843002,9,1982,23,0.0
1843002,9,1982,24,0.0
1843002,9,1982,25,0.0
1843002,9,1982,26,0.0
1843002,9,1982,27,0.0
1843002,9,1982,28,11.21
1843002,9,1982,29,0.0
1843002,9,1982,30,0.0
1843002,10,1982,1,0.0
1843002,10,1982,2,0.0
1843002,10,1982,3,0.0
1843002,10,1982,4,0.52
1843002,10,1982,5,0.0
1843002,10,1982,6,0.0
1843002,10,1982,7,0.0
1843002,10,1982,8,0.0
1843002,10,1982,9,0.0
1843002,10,1982,10,0.0
1843002,10,1982,11,0.0
1843002,10,1982,12,0.0
1843002,10,1982,13,0.0
1843002,10,1982,14,7.54
1843002,10,1982,15,0.0
1843002,10,1982,16,0.0
1843002,10,1982,17,0.0
1843002,10,1982,18,0.0
1843002,10,1982,19,0.0
1843002,10,1982,20,4.3
1843002,10,1982,21,0.0
1843002,10,1982,22,0.0
1843002,10,1982,23,0.0
1843002,10,1982,24,0.0
1843002,10,1982,25,0.0
1843002,10,1982,26,0.0
1843002,10,1982,27,0.0
1843002,10,1982,28,0.0
1843002,10,1982,29,0.0
1843002,10,1982,30,0.0
1843002,10,1982,31,4.39
1843002,11,1982,1,0.0
1843002,11,1982,2,10.93
1843002,11,1982,3,0.0
1843002,11,1982,4,0.0
1843002,11,1982,5,0.0
1843002,11,1982,6,0.0
1843002,11,1982,7,0.0
1843002,11,1982,8,0.0
1843002,11,1982,9,0.83
1843002,11,1982,10,0.0
1843002,11,1982,11,0.0
1843002,11,1982,12,0.0
1843002,11,1982,13,6.37
1843002,11,1982,14,0.92
1843002,11,1982,15,0.0
1843002,11,1982,16,8.42
1843002,11,1982,17,3.48
1843002,11,1982,18,15.03
1843002,11,1982,19,0.0
1843002,11,1982,20,0.0
1843002,11,1982,21,0.0
1843002,11,1982,22,0.0
1843002,11,1982,23,0.0
1843002,11,1982,24,0.0
1843002,11,1982,25,0.0
1843002,11,1982,26,0.0
1843002,11,1982,27,0.0
1843002,11,1982,28,0.0
1843002,11,1982,29,0.0
1843002,11,1982,30,0.0
1843002,12,1982,1,0.0
1843002,12,1982,2,13.03
1843002,12,1982,3,8.46
1843002,12,1982,4,2.4
1843002,12,1982,5,17.3
1843002,12,1982,6,0.0
1843002,12,1982,7,0.0
1843002,12,1982,8,21.27
1843002,12,1982,9,7.07
1843002,12,1982,10,0.0
1843002,12,1982,11,0.0
1843002,12,1982,12,0.0
1843002,12,1982,13,0.0
1843002,12,1982,14,0.0
1843002,12,1982,15,0.0
1843002,12,1982,16,0.0
1843002,12,1982,17,0.0
1843002,12,1982,18,0.0
1843002,12,1982,19,0.0
1843002,12,1982,20,0.0
1843002,12,1982,21,0.0
1843002,12,1982,22,8.36
1843002,12,1982,23,0.0
1843002,12,1982,24,0.0
1843002,12,1982,25,8.36
1843002,12,1982,26,0.0
1843002,12,1982,27,0.0
1843002,12,1982,28,0.0
1843002,12,1982,29,6.08
1843002,12,1982,30,9.16
1843002,12,1982,31,24.95
1843002,1,1983,1,92.19
1843002,1,1983,2,19.38
1843002,1,1983,3,7.96
1843002,1,1983,4,6.57
1843002,1,1983,5,58.03
1843002,1,1983,6,125.06
1843002,1,1983,7,46.5
1843002,1,1983,8,3.59
1843002,1,1983,9,0.0
1843002,1,1983,10,0.0
1843002,1,1983,11,32.41
1843002,1,1983,12,11.16
1843002,1,1983,13,26.86
1843002,1,1983,14,0.0
1843002,1,1983,15,57.07
1843002,1,1983,16,5.93
1843002,1,1983,17,0.0
1843002,1,1983,18,0.0
1843002,1,1983,19,6.57
1843002,1,1983,20,13.3
1843002,1,1983,21,6.89
1843002,1,1983,22,0.0
1843002,1,1983,23,18.42
1843002,1,1983,24,26.86
1843002,1,1983,25,6.57
1843002,1,1983,26,26.96
1843002,1,1983,27,3.8
1843002,1,1983,28,12.98
1843002,1,1983,29,0.0
1843002,1,1983,30,0.0
1843002,1,1983,31,0.0
1843002,2,1983,1,0.0
1843002,2,1983,2,0.0
1843002,2,1983,3,9.52
1843002,2,1983,4,5.94
1843002,2,1983,5,0.0
1843002,2,1983,6,0.0
1843002,2,1983,7,0.0
1843002,2,1983,8,10.41
1843002,2,1983,9,5.72
1843002,2,1983,10,43.7
1843002,2,1983,11,32.86
1843002,2,1983,12,12.53
1843002,2,1983,13,0.0
1843002,2,1983,14,0.0
1843002,2,1983,15,0.0
1843002,2,1983,16,0.0
1843002,2,1983,17,0.0
1843002,2,1983,18,0.0
1843002,2,1983,19,0.0
1843002,2,1983,20,0.0
1843002,2,1983,21,0.0
1843002,2,1983,22,0.0
1843002,2,1983,23,0.0
1843002,2,1983,24,0.0
1843002,2,1983,25,5.94
1843002,2,1983,26,0.0
1843002,2,1983,27,37.33
1843002,2,1983,28,6.05
1843002,3,1983,1,5.52
1843002,3,1983,2,4.41
1843002,3,1983,3,38.78
1843002,3,1983,4,19.82
1843002,3,1983,5,0.0
1843002,3,1983,6,4.41
1843002,3,1983,7,0.0
1843002,3,1983,8,0.0
1843002,3,1983,9,0.0
1843002,3,1983,10,3.6
1843002,3,1983,11,0.0
1843002,3,1983,12,0.0
1843002,3,1983,13,0.0
1843002,3,1983,14,33.6
1843002,3,1983,15,10.39
1843002,3,1983,16,20.63
1843002,3,1983,17,0.0
1843002,3,1983,18,0.0
1843002,3,1983,19,0.0
1843002,3,1983,20,21.84
1843002,3,1983,21,8.46
1843002,3,1983,22,2.38
1843002,3,1983,23,15.36
1843002,3,1983,24,0.0
1843002,3,1983,25,0.0
1843002,3,1983,26,12.62
1843002,3,1983,27,2.48
1843002,3,1983,28,0.0
1843002,3,1983,29,6.64
1843002,3,1983,30,0.0
1843002,3,1983,31,3.29
1843002,4,1983,1,0.0
1843002,4,1983,2,0.0
1843002,4,1983,3,0.0
1843002,4,1983,4,0.0
1843002,4,1983,5,0.0
1843002,4,1983,6,0.0
1843002,4,1983,7,6.7
1843002,4,1983,8,31.35
1843002,4,1983,9,2.7
1843002,4,1983,10,10.31
1843002,4,1983,11,3.7
1843002,4,1983,12,7.51
1843002,4,1983,13,10.71
1843002,4,1983,14,0.0
1843002,4,1983,15,38.37
1843002,4,1983,16,0.0
1843002,4,1983,17,0.0
1843002,4,1983,18,0.0
1843002,4,1983,19,0.0
1843002,4,1983,20,0.0
1843002,4,1983,21,0.0
1843002,4,1983,22,0.0
1843002,4,1983,23,9.51
1843002,4,1983,24,0.0
1843002,4,1983,25,0.0
1843002,4,1983,26,0.0
1843002,4,1983,27,0.0
1843002,4,1983,28,0.98
1843002,4,1983,29,0.0
1843002,4,1983,30,0.0
1843002,5,1983,1,0.0
1843002,5,1983,2,0.0
1843002,5,1983,3,0.0
1843002,5,1983,4,0.0
1843002,5,1983,5,0.0
1843002,5,1983,6,0.0
1843002,5,1983,7,0.0
1843002,5,1983,8,0.0
1843002,5,1983,9,9.75
1843002,5,1983,10,0.0
1843002,5,1983,11,0.0
1843002,5,1983,12,0.0
1843002,5,1983,13,0.0
1843002,5,1983,14,0.0
1843002,5,1983,15,0.0
1843002,5,1983,16,0.0
1843002,5,1983,17,0.0
1843002,5,1983,18,0.0
1843002,5,1983,19,0.0
1843002,5,1983,20,0.0
1843002,5,1983,21,0.0
1843002,5,1983,22,0.0
1843002,5,1983,23,0.0
1843002,5,1983,24,0.0
1843002,5,1983,25,0.0
1843002,5,1983,26,21.38
1843002,5,1983,27,5.68
1843002,5,1983,28,0.0
1843002,5,1983,29,0.0
1843002,5,1983,30,13.07
1843002,5,1983,31,0.0
1843002,6,1983,1,0.0
1843002,6,1983,2,0.0
1843002,6,1983,3,0.0
1843002,6,1983,4,0.0
1843002,6,1983,5,0.0
1843002,6,1983,6,0.0
1843002,6,1983,7,0.0
1843002,6,1983,8,0.0
1843002,6,1983,9,0.0
1843002,6,1983,10,0.0
1843002,6,1983,11,0.0
1843002,6,1983,12,0.0
1843002,6,1983,13,0.0
1843002,6,1983,14,0.0
1843002,6,1983,15,0.0
1843002,6,1983,16,0.0
1843002,6,1983,17,0.0
1843002,6,1983,18,0.0
1843002,6,1983,19,0.0
1843002,6,1983,20,0.0
1843002,6,1983,21,0.0
1843002,6,1983,22,0.0
1843002,6,1983,23,0.0
1843002,6,1983,24,0.0
1843002,6,1983,25,0.0
1843002,6,1983,26,0.0
1843002,6,1983,27,0.0
1843002,6,1983,28,0.0
1843002,6,1983,29,0.0
1843002,6,1983,30,0.0
1843002,7,1983,1,0.0
1843002,7,1983,2,0.0
1843002,7,1983,3,0.0
1843002,7,1983,4,0.0
1843002,7,1983,5,0.0
1843002,7,1983,6,0.0
1843002,7,1983,7,0.0
1843002,7,1983,8,0.0
1843002,7,1983,9,0.0
1843002,7,1983,10,0.0
1843002,7,1983,11,0.0
1843002,7,1983,12,0.0
1843002,7,1983,13,0.0
1843002,7,1983,14,0.0
1843002,7,1983,15,0.0
1843002,7,1983,16,0.0
1843002,7,1983,17,0.0
1843002,7,1983,18,0.0
1843002,7,1983,19,0.0
1843002,7,1983,20,0.0
1843002,7,1983,21,8.76
1843002,7,1983,22,0.0
1843002,7,1983,23,0.0
1843002,7,1983,24,0.0
1843002,7,1983,25,0.0
1843002,7,1983,26,0.0
1843002,7,1983,27,0.0
1843002,7,1983,28,0.0
1843002,7,1983,29,0.0
1843002,7,1983,30,0.0
1843002,7,1983,31,0.0
1843002,8,1983,1,0.0
1843002,8,1983,2,0.0
1843002,8,1983,3,0.0
1843002,8,1983,4,0.0
1843002,8,1983,5,0.0
1843002,8,1983,6,0.0
1843002,8,1983,7,0.0
1843002,8,1983,8,0.0
1843002,8,1983,9,0.0
1843002,8,1983,10,0.0
1843002,8,1983,11,0.0
1843002,8,1983,12,0.0
1843002,8,1983,13,0.0
1843002,8,1983,14,0.0
1843002,8,1983,15,0.0
1843002,8,1983,16,0.0
1843002,8,1983,17,0.0
1843002,8,1983,18,0.0
1843002,8,1983,19,0.0
1843002,8,1983,20,0.0
1843002,8,1983,21,0.0
1843002,8,1983,22,0.0
1843002,8,1983,23,0.0
1843002,8,1983,24,0.0
1843002,8,1983,25,0.0
1843002,8,1983,26,0.0
1843002,8,1983,27,0.0
1843002,8,1983,28,0.0
1843002,8,1983,29,0.0
1843002,8,1983,30,0.0
1843002,8,1983,31,0.0
1843002,9,1983,1,0.0
1843002,9,1983,2,0.0
1843002,9,1983,3,0.0
1843002,9,1983,4,0.0
1843002,9,1983,5,0.0
1843002,9,1983,6,0.0
1843002,9,1983,7,0.0
1843002,9,1983,8,0.0
1843002,9,1983,9,0.0
1843002,9,1983,10,0.0
1843002,9,1983,11,0.0
1843002,9,1983,12,0.0
1843002,9,1983,13,0.0
1843002,9,1983,14,0.0
1843002,9,1983,15,0.0
1843002,9,1983,16,0.0
1843002,9,1983,17,0.0
1843002,9,1983,18,21.13
1843002,9,1983,19,0.0
1843002,9,1983,20,0.0
1843002,9,1983,21,0.0
1843002,9,1983,22,0.0
1843002,9,1983,23,0.0
1843002,9,1983,24,0.0
1843002,9,1983,25,0.0
1843002,9,1983,26,0.0
1843002,9,1983,27,0.0
1843002,9,1983,28,0.0
1843002,9,1983,29,0.0
1843002,9,1983,30,0.0
1843002,10,1983,1,0.0
1843002,10,1983,2,0.0
1843002,10,1983,3,0.0
1843002,10,1983,4,0.0
1843002,10,1983,5,0.0
1843002,10,1983,6,0.0
1843002,10,1983,7,0.0
1843002,10,1983,8,0.0
1843002,10,1983,9,0.0
1843002,10,1983,10,0.0
1843002,10,1983,11,0.0
1843002,10,1983,12,6.6
1843002,10,1983,13,12.24
1843002,10,1983,14,16.63
1843002,10,1983,15,18.79
1843002,10,1983,16,0.0
1843002,10,1983,17,0.0
1843002,10,1983,18,18.12
1843002,10,1983,19,0.0
1843002,10,1983,20,16.3
1843002,10,1983,21,0.52
1843002,10,1983,22,0.0
1843002,10,1983,23,5.69
1843002,10,1983,24,8.92
1843002,10,1983,25,65.46
1843002,10,1983,26,0.6
1843002,10,1983,27,0.0
1843002,10,1983,28,0.0
1843002,10,1983,29,0.0
1843002,10,1983,30,0.0
1843002,10,1983,31,0.0
1843002,11,1983,1,0.0
1843002,11,1983,2,3.64
1843002,11,1983,3,6.15
1843002,11,1983,4,4.57
1843002,11,1983,5,19.18
1843002,11,1983,6,12.95
1843002,11,1983,7,0.0
1843002,11,1983,8,0.0
1843002,11,1983,9,0.0
1843002,11,1983,10,0.64
1843002,11,1983,11,0.73
1843002,11,1983,12,0.64
1843002,11,1983,13,0.0
1843002,11,1983,14,30.26
1843002,11,1983,15,9.04
1843002,11,1983,16,19.18
1843002,11,1983,17,0.0
1843002,11,1983,18,0.83
1843002,11,1983,19,15.64
1843002,11,1983,20,0.0
1843002,11,1983,21,19.27
1843002,11,1983,22,0.0
1843002,11,1983,23,3.27
1843002,11,1983,24,0.0
1843002,11,1983,25,21.88
1843002,11,1983,26,31.56
1843002,11,1983,27,0.0
1843002,11,1983,28,11.83
1843002,11,1983,29,4.2
1843002,11,1983,30,0.0
1843002,12,1983,1,0.0
1843002,12,1983,2,18.58
1843002,12,1983,3,50.06
1843002,12,1983,4,46.49
1843002,12,1983,5,19.37
1843002,12,1983,6,48.37
1843002,12,1983,7,4.37
1843002,12,1983,8,17.58
1843002,12,1983,9,0.0
1843002,12,1983,10,10.33
1843002,12,1983,11,0.0
1843002,12,1983,12,36.16
1843002,12,1983,13,9.54
1843002,12,1983,14,9.64
1843002,12,1983,15,0.0
1843002,12,1983,16,0.0
1843002,12,1983,17,12.42
1843002,12,1983,18,0.0
1843002,12,1983,19,0.0
1843002,12,1983,20,0.0
1843002,12,1983,21,0.0
1843002,12,1983,22,18.48
1843002,12,1983,23,0.0
1843002,12,1983,24,12.72
1843002,12,1983,25,0.97
1843002,12,1983,26,17.28
1843002,12,1983,27,54.33
1843002,12,1983,28,0.0
1843002,12,1983,29,0.0
1843002,12,1983,30,0.0
1843002,12,1983,31,0.0
1843002,1,1984,1,0.0
1843002,1,1984,2,0.0
1843002,1,1984,3,0.27
1843002,1,1984,4,0.0
1843002,1,1984,5,0.0
1843002,1,1984,6,0.0
1843002,1,1984,7,10.23
1843002,1,1984,8,67.87
1843002,1,1984,9,27.2
1843002,1,1984,10,0.0
1843002,1,1984,11,0.0
1843002,1,1984,12,0.0
1843002,1,1984,13,0.0
1843002,1,1984,14,0.0
1843002,1,1984,15,0.0
1843002,1,1984,16,0.0
1843002,1,1984,17,0.0
1843002,1,1984,18,0.0
1843002,1,1984,19,0.0
1843002,1,1984,20,0.0
1843002,1,1984,21,0.0
1843002,1,1984,22,0.0
1843002,1,1984,23,5.75
1843002,1,1984,24,27.52
1843002,1,1984,25,0.91
1843002,1,1984,26,7.03
1843002,1,1984,27,9.27
1843002,1,1984,28,0.0
1843002,1,1984,29,0.0
1843002,1,1984,30,0.0
1843002,1,1984,31,0.0
1843002,2,1984,1,0.0
1843002,2,1984,2,0.0
1843002,2,1984,3,0.0
1843002,2,1984,4,0.0
1843002,2,1984,5,0.0
1843002,2,1984,6,0.0
1843002,2,1984,7,0.0
1843002,2,1984,8,0.0
1843002,2,1984,9,0.0
1843002,2,1984,10,0.0
1843002,2,1984,11,0.0
1843002,2,1984,12,0.0
1843002,2,1984,13,0.0
1843002,2,1984,14,0.0
1843002,2,1984,15,0.0
1843002,2,1984,16,0.0
1843002,2,1984,17,0.0
1843002,2,1984,18,35.15
1843002,2,1984,19,0.0
1843002,2,1984,20,0.0
1843002,2,1984,21,28.45
1843002,2,1984,22,0.0
1843002,2,1984,23,0.0
1843002,2,1984,24,0.0
1843002,2,1984,25,0.0
1843002,2,1984,26,5.99
1843002,2,1984,27,0.0
1843002,2,1984,28,0.0
1843002,2,1984,29,0.0
1843002,3,1984,1,0.0
1843002,3,1984,2,0.0
1843002,3,1984,3,0.0
1843002,3,1984,4,0.0
1843002,3,1984,5,0.0
1843002,3,1984,6,0.0
1843002,3,1984,7,14.37
1843002,3,1984,8,65.26
1843002,3,1984,9,16.4
1843002,3,1984,10,0.0
1843002,3,1984,11,8.39
1843002,3,1984,12,0.0
1843002,3,1984,13,90.41
1843002,3,1984,14,0.0
1843002,3,1984,15,0.0
1843002,3,1984,16,0.0
1843002,3,1984,17,0.0
1843002,3,1984,18,0.0
1843002,3,1984,19,0.0
1843002,3,1984,20,18.63
1843002,3,1984,21,0.0
1843002,3,1984,22,8.39
1843002,3,1984,23,26.74
1843002,3,1984,24,2.41
1843002,3,1984,25,0.0
1843002,3,1984,26,0.0
1843002,3,1984,27,11.73
1843002,3,1984,28,36.67
1843002,3,1984,29,0.0
1843002,3,1984,30,0.0
1843002,3,1984,31,6.26
1843002,4,1984,1,0.0
1843002,4,1984,2,0.0
1843002,4,1984,3,4.27
1843002,4,1984,4,0.0
1843002,4,1984,5,4.87
1843002,4,1984,6,0.0
1843002,4,1984,7,0.88
1843002,4,1984,8,0.0
1843002,4,1984,9,0.0
1843002,4,1984,10,0.0
1843002,4,1984,11,0.0
1843002,4,1984,12,0.0
1843002,4,1984,13,0.0
1843002,4,1984,14,0.0
1843002,4,1984,15,0.0
1843002,4,1984,16,0.0
1843002,4,1984,17,0.0
1843002,4,1984,18,0.0
1843002,4,1984,19,0.0
1843002,4,1984,20,0.0
1843002,4,1984,21,0.0
1843002,4,1984,22,0.0
1843002,4,1984,23,0.0
1843002,4,1984,24,0.0
1843002,4,1984,25,0.0
1843002,4,1984,26,0.0
1843002,4,1984,27,0.0
1843002,4,1984,28,0.0
1843002,4,1984,29,0.0
1843002,4,1984,30,0.0
1843002,5,1984,1,0.0
1843002,5,1984,2,0.0
1843002,5,1984,3,0.0
1843002,5,1984,4,0.0
1843002,5,1984,5,0.0
1843002,5,1984,6,0.0
1843002,5,1984,7,0.0
1843002,5,1984,8,0.0
1843002,5,1984,9,0.0
1843002,5,1984,10,0.0
1843002,5,1984,11,0.0
1843002,5,1984,12,0.0
1843002,5,1984,13,0.0
1843002,5,1984,14,0.0
1843002,5,1984,15,0.0
1843002,5,1984,16,0.0
1843002,5,1984,17,0.0
1843002,5,1984,18,0.0
1843002,5,1984,19,0.0
1843002,5,1984,20,0.0
1843002,5,1984,21,0.0
1843002,5,1984,22,0.0
1843002,5,1984,23,0.0
1843002,5,1984,24,0.0
1843002,5,1984,25,0.0
1843002,5,1984,26,0.0
1843002,5,1984,27,0.0
1843002,5,1984,28,0.0
1843002,5,1984,29,0.0
1843002,5,1984,30,0.0
1843002,5,1984,31,0.0
1843002,6,1984,1,0.0
1843002,6,1984,2,0.0
1843002,6,1984,3,0.0
1843002,6,1984,4,0.0
1843002,6,1984,5,0.0
1843002,6,1984,6,0.0
1843002,6,1984,7,0.0
1843002,6,1984,8,0.0
1843002,6,1984,9,0.0
1843002,6,1984,10,0.0
1843002,6,1984,11,0.0
1843002,6,1984,12,0.0
1843002,6,1984,13,0.0
1843002,6,1984,14,0.0
1843002,6,1984,15,0.0
1843002,6,1984,16,0.0
1843002,6,1984,17,0.0
1843002,6,1984,18,0.0
1843002,6,1984,19,0.0
1843002,6,1984,20,0.0
1843002,6,1984,21,0.0
1843002,6,1984,22,0.0
1843002,6,1984,23,0.0
1843002,6,1984,24,0.0
1843002,6,1984,25,0.0
1843002,6,1984,26,0.0
1843002,6,1984,27,0.0
1843002,6,1984,28,0.0
1843002,6,1984,29,0.0
1843002,6,1984,30,0.0
1843002,7,1984,1,0.0
1843002,7,1984,2,0.0
1843002,7,1984,3,0.0
1843002,7,1984,4,0.0
1843002,7,1984,5,0.0
1843002,7,1984,6,0.0
1843002,7,1984,7,0.0
1843002,7,1984,8,0.0
1843002,7,1984,9,0.0
1843002,7,1984,10,0.0
1843002,7,1984,11,0.0
1843002,7,1984,12,0.0
1843002,7,1984,13,0.0
1843002,7,1984,14,0.0
1843002,7,1984,15,0.0
1843002,7,1984,16,0.0
1843002,7,1984,17,0.0
1843002,7,1984,18,0.0
1843002,7,1984,19,0.0
1843002,7,1984,20,0.0
1843002,7,1984,21,0.0
1843002,7,1984,22,0.0
1843002,7,1984,23,0.0
1843002,7,1984,24,0.0
1843002,7,1984,25,0.0
1843002,7,1984,26,0.0
1843002,7,1984,27,0.0
1843002,7,1984,28,0.0
1843002,7,1984,29,0.0
1843002,7,1984,30,0.0
1843002,7,1984,31,0.0
1843002,8,1984,1,0.0
1843002,8,1984,2,0.0
1843002,8,1984,3,0.0
1843002,8,1984,4,0.0
1843002,8,1984,5,0.0
1843002,8,1984,6,0.0
1843002,8,1984,7,0.0
1843002,8,1984,8,0.0
1843002,8,1984,9,0.0
1843002,8,1984,10,0.0
1843002,8,1984,11,0.0
1843002,8,1984,12,0.0
1843002,8,1984,13,0.0
1843002,8,1984,14,0.0
1843002,8,1984,15,0.0
1843002,8,1984,16,0.0
1843002,8,1984,17,12.71
1843002,8,1984,18,0.0
1843002,8,1984,19,0.0
1843002,8,1984,20,0.0
1843002,8,1984,21,0.0
1843002,8,1984,22,0.0
1843002,8,1984,23,0.0
1843002,8,1984,24,0.0
1843002,8,1984,25,0.0
1843002,8,1984,26,0.0
1843002,8,1984,27,0.0
1843002,8,1984,28,0.0
1843002,8,1984,29,5.33
1843002,8,1984,30,0.0
1843002,8,1984,31,0.0
1843002,9,1984,1,0.0
1843002,9,1984,2,0.0
1843002,9,1984,3,0.0
1843002,9,1984,4,0.0
1843002,9,1984,5,0.0
1843002,9,1984,6,0.0
1843002,9,1984,7,0.0
1843002,9,1984,8,0.0
1843002,9,1984,9,7.75
1843002,9,1984,10,0.0
1843002,9,1984,11,0.0
1843002,9,1984,12,0.0
1843002,9,1984,13,0.0
1843002,9,1984,14,0.0
1843002,9,1984,15,0.0
1843002,9,1984,16,0.0
1843002,9,1984,17,6.06
1843002,9,1984,18,19.96
1843002,9,1984,19,0.0
1843002,9,1984,20,0.0
1843002,9,1984,21,29.61
1843002,9,1984,22,0.55
1843002,9,1984,23,7.91
1843002,9,1984,24,0.0
1843002,9,1984,25,0.0
1843002,9,1984,26,0.0
1843002,9,1984,27,0.0
1843002,9,1984,28,0.0
1843002,9,1984,29,0.0
1843002,9,1984,30,0.0
1843002,10,1984,1,0.0
1843002,10,1984,2,0.0
1843002,10,1984,3,0.0
1843002,10,1984,4,0.0
1843002,10,1984,5,0.0
1843002,10,1984,6,0.0
1843002,10,1984,7,0.0
1843002,10,1984,8,0.0
1843002,10,1984,9,0.0
1843002,10,1984,10,0.0
1843002,10,1984,11,0.0
1843002,10,1984,12,0.0
1843002,10,1984,13,0.0
1843002,10,1984,14,0.0
1843002,10,1984,15,0.0
1843002,10,1984,16,0.0
1843002,10,1984,17,0.0
1843002,10,1984,18,0.0
1843002,10,1984,19,5.16
1843002,10,1984,20,8.48
1843002,10,1984,21,41.64
1843002,10,1984,22,5.99
1843002,10,1984,23,13.79
1843002,10,1984,24,0.0
1843002,10,1984,25,11.8
1843002,10,1984,26,12.87
1843002,10,1984,27,0.0
1843002,10,1984,28,0.0
1843002,10,1984,29,0.0
1843002,10,1984,30,0.0
1843002,10,1984,31,0.0
1843002,11,1984,1,0.0
1843002,11,1984,2,0.0
1843002,11,1984,3,0.0
1843002,11,1984,4,0.0
1843002,11,1984,5,0.0
1843002,11,1984,6,0.0
1843002,11,1984,7,0.0
1843002,11,1984,8,0.0
1843002,11,1984,9,0.0
1843002,11,1984,10,0.0
1843002,11,1984,11,0.0
1843002,11,1984,12,8.78
1843002,11,1984,13,13.71
1843002,11,1984,14,0.0
1843002,11,1984,15,0.0
1843002,11,1984,16,0.0
1843002,11,1984,17,0.0
1843002,11,1984,18,0.0
1843002,11,1984,19,0.0
1843002,11,1984,20,30.28
1843002,11,1984,21,60.81
1843002,11,1984,22,3.1
1843002,11,1984,23,9.62
1843002,11,1984,24,0.64
1843002,11,1984,25,0.0
1843002,11,1984,26,0.0
1843002,11,1984,27,0.0
1843002,11,1984,28,9.62
1843002,11,1984,29,13.53
1843002,11,1984,30,18.37
1843002,12,1984,1,26.03
1843002,12,1984,2,21.26
1843002,12,1984,3,29.11
1843002,12,1984,4,31.89
1843002,12,1984,5,18.29
1843002,12,1984,6,5.08
1843002,12,1984,7,22.06
1843002,12,1984,8,3.39
1843002,12,1984,9,37.85
1843002,12,1984,10,19.28
1843002,12,1984,11,0.0
1843002,12,1984,12,8.25
1843002,12,1984,13,17.19
1843002,12,1984,14,0.0
1843002,12,1984,15,26.23
1843002,12,1984,16,45.1
1843002,12,1984,17,11.23
1843002,12,1984,18,0.0
1843002,12,1984,19,5.27
1843002,12,1984,20,0.0
1843002,12,1984,21,0.0
1843002,12,1984,22,24.24
1843002,12,1984,23,0.0
1843002,12,1984,24,0.0
1843002,12,1984,25,0.0
1843002,12,1984,26,0.0
1843002,12,1984,27,9.15
1843002,12,1984,28,12.23
1843002,12,1984,29,0.0
1843002,12,1984,30,21.96
1843002,12,1984,31,4.08
1843002,1,1985,1,0.0
1843002,1,1985,2,17.46
1843002,1,1985,3,24.72
1843002,1,1985,4,0.06
1843002,1,1985,5,0.0
1843002,1,1985,6,33.69
1843002,1,1985,7,3.58
1843002,1,1985,8,29.42
1843002,1,1985,9,14.37
1843002,1,1985,10,25.04
1843002,1,1985,11,45.43
1843002,1,1985,12,5.61
1843002,1,1985,13,14.15
1843002,1,1985,14,91.22
1843002,1,1985,15,53.54
1843002,1,1985,16,32.62
1843002,1,1985,17,17.57
1843002,1,1985,18,15.33
1843002,1,1985,19,0.91
1843002,1,1985,20,9.78
1843002,1,1985,21,18.42
1843002,1,1985,22,0.91
1843002,1,1985,23,12.98
1843002,1,1985,24,9.13
1843002,1,1985,25,5.51
1843002,1,1985,26,21.52
1843002,1,1985,27,19.6
1843002,1,1985,28,7.96
1843002,1,1985,29,5.93
1843002,1,1985,30,15.43
1843002,1,1985,31,0.0
1843002,2,1985,1,0.0
1843002,2,1985,2,0.0
1843002,2,1985,3,0.0
1843002,2,1985,4,0.0
1843002,2,1985,5,0.0
