,gauge,date,total_pr,num_days_pr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,month,year,new_num_days_pr,20302050_to_19802000_ratio,20402060_to_19802000_ratio,total_pr_scenario,num_days_pr_scenario
0,1943025,01/01/1980,509.5,19,40.56409384374836,1.280971384539422,0.0,0.0,0.0,0.0,0.0,0.4269904615131407,0.0,1.280971384539422,29.889332305919847,28.821856152136995,32.02428461348555,22.416999229439885,30.9568084597027,37.361665382399806,44.83399845887977,54.441283842925436,9.607285384045666,14.944666152959924,61.9136169194054,4.269904615131407,27.967875229110714,0.3202428461348555,42.699046151314064,6.618352153453681,21.349523075657032,13.877189999177071,16.012142306742774,0.0,0.0,1,1980,21,1.041496308044498,1.0674761537828517,543.8791003523629,19
1,1943025,01/02/1980,211.2,11,51.38334922515082,41.33008524631696,3.5744938591409268,0.0,0.0,0.0,0.0,0.0,9.04793758095047,0.0,0.0,0.0,6.702175985889237,3.3510879929446187,0.0,0.0,12.510728506993242,57.7504164117456,34.06939459493696,0.0,0.0,12.287322640796935,3.9096026584353885,0.0,0.0,0.0,0.0,0.0,0.0,,,2,1980,11,1.105966266412859,1.1170293309815396,235.91659470330114,11
2,1943025,01/03/1980,46.5,6,2.5345374773212743,0.0,0.20276299818570195,0.0,1.5207224863927644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.414664424706631,3.345589470064082,27.37300475506976,0.0,0.3041444972785529,3.446970969156933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1980,6,1.008389996268373,1.0138149909285097,47.142397078175705,6
3,1943025,01/04/1980,180.1,13,5.009950503638988,0.0,15.029851510916965,0.0,0.0,2.4047762417467142,13.025871309461369,75.95084963516706,2.504975251819494,20.039802014555953,0.0,1.5029851510916963,12.02388120873357,1.4027861410189166,24.44855845775826,1.5029851510916963,1.2023881208733571,1.2023881208733571,0.0,0.0,1.0019901007277976,0.0,0.0,0.0,0.0,2.104179211528375,0.0,0.10019901007277976,0.0,0.0,,4,1980,16,0.9994876856325822,1.0019901007277976,180.45841714107632,13
4,1943025,01/05/1980,30.6,2,0.0,0.0,0.2771153880585667,23.092949004880563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9237179601952225,0.9237179601952225,0.8313461641757002,0.0,0.0,2.216923104468534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1980,4,0.9195167346089351,0.9237179601952225,28.265769581973807,2
5,1943025,01/06/1980,44.9,7,3.758224782651472,5.167559076145774,0.0,1.879112391325736,5.449425934844634,0.0,0.0,0.0,0.0,0.0,0.3758224782651472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.758224782651472,0.0,0.0,2.06702363045831,19.73068010892023,0.0,0.0,0.0,,6,1980,7,0.9526807708403268,0.939556195662868,42.18607318526277,7
6,1943025,01/07/1980,18.4,2,0.0,0.0,3.2743739790078035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.445767554446192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1980,2,0.9705055190897932,0.9630511702964129,17.720141533453997,2
7,1943025,01/08/1980,1.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0661879335977558,0.0,0.0,0.0,8,1980,1,0.8436198517124124,0.8884899446647965,1.0661879335977558,0
8,1943025,01/09/1980,33.7,2,0.0,0.0,0.0,0.0,0.24107419066713812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.982303058694011,0.0,0.0,0.0,0.0,0.0,0.0,12.857290168914034,0.0,0.0,0.0,0.0,,9,1980,2,0.8519984974172159,0.8035806355571271,27.080667418275183,2
9,1943025,01/10/1980,24.0,2,0.6632128858383923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.461144965681913,11.606225502171865,0.0,0.16580322145959808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1980,2,0.8582537033878644,0.8290161072979904,19.896386575151766,2
